Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Wrecking Ball,MILEY CYRUS,2013-09-07,50,1,32
Roar,KATY PERRY,2013-08-24,85,1,35
Royals,LORDE,2013-07-20,90,1,44
Blurred Lines,ROBIN THICKE featuring T.I. &amp; PHARRELL,2013-05-04,94,1,48
Wake Me Up!,AVICII,2013-07-13,81,4,53
Holy Grail,JAY Z featuring JUSTIN TIMBERLAKE,2013-07-27,8,4,27
Applause,LADY GAGA,2013-08-31,6,4,23
Berzerk,EMINEM,2013-09-14,3,3,20
"Hold On, We're Going Home",DRAKE featuring MAJID JORDAN,2013-08-24,21,4,33
Summertime Sadness,LANA DEL REY,2013-07-27,72,6,23
We Can't Stop,MILEY CYRUS,2013-06-22,11,2,26
Safe And Sound,CAPITAL CITIES,2013-05-18,99,8,43
Radioactive,IMAGINE DRAGONS,2012-09-29,91,3,85
Clarity,ZEDD featuring FOXES,2013-04-06,86,8,33
That's My Kind Of Night,LUKE BRYAN,2013-08-31,16,15,21
Get Lucky,DAFT PUNK featuring PHARRELL WILLIAMS,2013-05-04,19,2,29
Treasure,BRUNO MARS,2013-06-01,71,5,23
Cups,ANNA KENDRICK,2013-01-12,93,6,44
Same Love,MACKLEMORE &amp; RYAN LEWIS featuring MARY LAMBERT,2013-04-13,93,11,28
Mirrors,JUSTIN TIMBERLAKE,2013-03-02,24,2,42
Love Somebody,MAROON 5,2013-06-08,54,10,21
Sail,AWOLNATION,2013-02-09,63,17,59
Best Song Ever,ONE DIRECTION,2013-08-10,2,2,17
I Need Your Love,CALVIN HARRIS featuring ELLIE GOULDING,2013-05-04,76,16,25
The Fox,YLVIS,2013-09-21,29,6,18
Can't Hold Us,MACKLEMORE &amp; RYAN LEWIS featuring RAY DALTON,2013-03-09,92,1,37
Night Train,JASON ALDEAN,2013-07-27,90,26,19
Give It 2 U,ROBIN THICKE featuring KENDRICK LAMAR,2013-09-07,83,25,12
Redneck Crazy,TYLER FARR,2013-06-15,95,29,20
Round Here,FLORIDA GEORGIA LINE,2013-06-29,89,28,20
"Gone, Gone, Gone",PHILLIP PHILLIPS,2013-03-23,100,24,30
It Goes Like This,THOMAS RHETT,2013-06-29,96,25,22
Cruise,FLORIDA GEORGIA LINE featuring NELLY,2013-04-20,8,4,28
Just Give Me A Reason,P!NK featuring NATE RUESS,2013-03-02,84,1,36
The Way,ARIANA GRANDE featuring MAC MILLER,2013-04-13,10,9,26
Crooked Smile,J. COLE featuring TLC,2013-07-06,74,27,20
Still Into You,PARAMORE,2013-08-03,100,24,19
Counting Stars,ONEREPUBLIC,2013-07-06,32,2,68
Love More,CHRIS BROWN featuring NICKI MINAJ,2013-08-10,56,23,26
Gas Pedal,SAGE THE GEMINI featuring IAMSU,2013-08-10,58,29,25
Beware,BIG SEAN featuring LIL WAYNE &amp; JHENE AIKO,2013-08-17,94,38,19
Everything Has Changed,TAYLOR SWIFT featuring ED SHEERAN,2013-08-10,41,32,17
Let Her Go,PASSENGER,2013-08-17,95,5,43
Brave,SARA BAREILLES,2013-07-06,100,23,41
Hey Girl,BILLY CURRINGTON,2013-06-15,93,39,20
Demons,IMAGINE DRAGONS,2013-09-28,46,6,41
Little Bit Of Everything,KEITH URBAN,2013-06-15,91,33,19
Mine Would Be You,BLAKE SHELTON,2013-08-17,100,28,20
Stay,RIHANNA featuring MIKKY EKKO,2013-02-23,57,3,32
Type Of Way,RICH HOMIE QUAN,2013-08-03,98,50,20
Stay The Night,ZEDD featuring HAYLEY WILLIAMS of PARAMORE,2013-09-28,51,51,1
Red Nose,SAGE THE GEMINI,2013-08-03,62,52,20
Point At You,JUSTIN MOORE,2013-06-15,97,53,19
True Love,PINK featuring LILY ALLEN,2013-08-17,85,53,14
Southern Girl,TIM McGRAW,2013-08-10,100,42,20
Aw Naw,CHRIS YOUNG,2013-08-03,97,45,20
Slow Down,SELENA GOMEZ,2013-09-07,94,27,18
Sweater Weather,THE NEIGHBOURHOOD,2013-07-13,96,14,35
All Over The Road,EASTON CORBIN,2013-05-25,98,51,20
Baby I,ARIANA GRANDE,2013-09-21,94,60,2
Gorilla,BRUNO MARS,2013-09-14,60,22,15
Take Back The Night,JUSTIN TIMBERLAKE,2013-07-27,47,29,13
Parking Lot Party,LEE BRICE,2013-07-13,93,62,20
Runnin' Outta Moonlight,RANDY HOUSER,2013-05-25,91,24,20
Young And Beautiful,LANA DEL REY,2013-08-24,95,57,8
Feds Watching,2 CHAINZ featuring PHARRELL,2013-07-20,67,66,13
Don't Ya,BRETT ELDREDGE,2013-06-08,95,30,20
Replay,ZENDAYA,2013-09-07,77,40,21
Atlas,COLDPLAY,2013-09-21,75,69,2
23,"MIKE WILL MADE IT feat MILEY CYRUS, WIZ KHALIFA &amp; JUICY J",2013-09-28,70,70,1
HeadBand,B.O.B featuring 2 CHAINZ,2013-07-20,98,53,26
Easy,SHERYL CROW,2013-08-17,98,72,7
Tom Ford,JAY Z,2013-07-27,39,39,20
Pompeii,BASTILLE,2013-08-31,95,5,53
Honest,FUTURE,2013-09-28,75,55,17
Red,TAYLOR SWIFT,2013-08-24,100,32,17
Sunny And 75,JOE NICHOLS,2013-09-14,98,39,20
I Luv This Shit,AUGUST ALSINA / TRINIDAD JAMES,2013-09-21,85,48,20
Propuesta Indecente,ROMEO SANTOS,2013-09-28,79,79,5
We Were Us,KEITH URBAN &amp; MIRANDA LAMBERT,2013-09-28,80,26,20
See You Again,CARRIE UNDERWOOD,2013-05-18,90,34,20
Don't Drop That Thun Thun,THE FINATTICZ,2013-07-27,88,35,10
Tapout,"RICH GANG featuring LIL WAYNE, BIRDMAN, FUTURE, MACK MAINE",2013-05-25,100,44,20
Drunk Last Night,ELI YOUNG BAND,2013-09-28,84,41,19
Darte Un Beso,PRINCE ROYCE,2013-09-07,78,78,5
Miss Movin' On,FIFTH HARMONY,2013-08-24,83,76,7
American Girl,BONNIE McKEE,2013-09-07,100,87,6
Wu-Tang Forever,DRAKE,2013-09-28,88,52,3
Wop,J. DASH,2013-07-13,94,51,12
Wasting All These Tears,CASSADEE POPE,2013-09-28,90,46,19
Beneath Your Beautiful,LABRINTH featuring EMELI SANDE,2013-07-13,95,34,12
Bounce It,JUICY J featuring WALE &amp; TREY SONGZ,2013-09-14,96,74,19
Bruises,TRAIN featuring ASHLEY MONROE,2013-08-31,97,79,8
I Do It,2 CHAINZ featuring DRAKE &amp; LIL WAYNE,2013-09-28,94,94,1
Popular Song,MIKA featuring ARIANA GRANDE,2013-09-21,87,87,2
Outta My Head,CRAIG CAMPBELL,2013-09-28,96,90,5
Could It Be,CHARLIE WORSHAM,2013-09-28,97,94,2
Ain't Worried About Nothin',FRENCH MONTANA,2013-07-06,97,63,13
Reflektor,ARCADE FIRE,2013-09-28,99,99,1
Vivir Mi Vida,MARC ANTHONY,2013-09-28,100,100,1
