Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Irreplaceable,BEYONCE,2006-11-04,87,1,30
I Wanna Love You,AKON featuring SNOOP DOGG,2006-10-14,95,1,29
Fergalicious,FERGIE featuring WILL.I.AM,2006-10-07,79,2,27
Smack That,AKON featuring EMINEM,2006-10-07,95,2,30
My Love,JUSTIN TIMBERLAKE featuring T.I.,2006-09-23,89,1,29
Say It Right,NELLY FURTADO,2006-11-25,93,1,30
Wind It Up,GWEN STEFANI,2006-11-18,40,6,18
We Fly High,JIM JONES,2006-10-21,87,5,27
How To Save A Life,THE FRAY,2006-05-13,85,3,56
Shortie Like Mine,BOW WOW featuring CHRIS BROWN &amp; JOHNTA AUSTIN,2006-10-21,80,9,21
Lips Of An Angel,HINDER,2006-07-29,97,3,33
You Don't Know,"EMINEM, 50 CENT, LLOYD BANKS &amp; CASHIS",2006-12-23,12,12,6
Money Maker,LUDACRIS featuring PHARRELL,2006-08-26,96,1,25
Promise,CIARA,2006-11-25,45,11,20
Walk It Out,UNK,2006-09-23,95,10,36
It Ends Tonight,THE ALL-AMERICAN REJECTS,2006-10-14,97,8,23
Keep Holding On,AVRIL LAVIGNE,2006-12-16,22,17,21
SexyBack,JUSTIN TIMBERLAKE,2006-07-22,90,1,36
Chasing Cars,SNOW PATROL,2006-06-03,54,5,45
Far Away,NICKELBACK,2006-08-05,72,8,30
Hurt,CHRISTINA AGUILERA,2006-10-14,100,19,20
I Luv It,YOUNG JEEZY,2006-12-02,100,14,15
Say Goodbye,CHRIS BROWN,2006-08-26,79,10,23
Before He Cheats,CARRIE UNDERWOOD,2006-09-16,92,8,64
That's That Shit,SNOOP DOGG featuring R. KELLY,2006-12-02,85,20,16
Walk Away (Remember Me),PAULA DeANDA featuring THE DEY,2006-10-21,95,18,22
Welcome To The Black Parade,MY CHEMICAL ROMANCE,2006-09-30,71,9,26
Money In The Bank,LIL SCRAPPY featuring YOUNG BUCK,2006-09-30,100,28,20
Waiting On The World To Change,JOHN MAYER,2006-07-29,25,14,40
Make It Rain,FAT JOE featuring LIL' WAYNE,2006-11-18,55,13,24
Call Me When You're A Sobber,EVANESCENCE,2006-09-02,25,10,22
You,LLOYD featuring LIL' WAYNE,2006-11-25,94,9,24
My Wish,RASCAL FLATTS,2006-09-23,99,28,20
Too Little Too Late,JOJO,2006-09-02,90,3,22
She's Everything,BRAD PAISLEY,2006-10-21,96,35,20
Stuntin' Like My Daddy,BIRDMAN &amp; LIL WAYNE,2006-09-16,95,21,20
Show Me What You Got,JAY-Z,2006-10-21,90,8,15
Want To,SUGARLAND,2006-10-07,41,32,20
Wait A Minute,THE PUSSYCAT DOLLS featuring TIMBALAND,2006-11-25,77,28,16
My Little Girl,TIM McGRAW,2006-09-30,99,35,20
Runaway Love,LUDACRIS featuring MARY J. BLIGE,2006-12-02,91,2,20
Get Up,CIARA featuring CHAMILLIONAIRE,2006-08-12,93,7,20
Come To Me,DIDDY featuring NICOLE SCHERZINGER,2006-09-16,93,9,20
Through Glass,STONE SOUR,2006-08-19,87,39,26
Watching You,RODNEY ATKINS,2006-11-18,90,36,20
Tim McGraw,TAYLOR SWIFT,2006-09-23,86,40,20
London Bridge,FERGIE,2006-08-05,84,1,21
Unappreciated,CHERISH,2006-10-14,98,41,17
Tell Me,DIDDY featuring CHRISTINA AGUILERA,2006-11-04,62,47,20
What Hurts The Most,RASCAL FLATTS,2006-02-18,97,6,51
It's Not Over,DAUGHTRY,2006-12-09,65,4,29
When You Were Young,THE KILLERS,2006-08-26,29,14,20
Show Stopper,DANITY KANE,2006-09-02,17,8,20
A Great Big Sled,THE KILLERS featuring TONI HALLIDAY,2006-12-23,54,54,1
You Save Me,KENNY CHESNEY,2006-09-16,81,41,20
Snow (Hey Oh),RED HOT CHILI PEPPERS,2006-12-09,92,22,19
White & Nerdy,WEIRD AL YANKOVIC,2006-10-14,28,9,20
It Just Comes Natural,GEORGE STRAIT,2006-11-18,86,58,19
Upgrade U,BEYONCE featuring JAY-Z,2006-11-18,92,59,8
Some People Change,MONTGOMERY GENTRY,2006-10-28,97,57,13
Maneater,NELLY FURTADO,2006-09-30,62,16,20
Come Back To Me,VANESSA HUDGENS,2006-09-30,79,55,19
Break It Off,RIHANNA &amp; SEAN PAUL,2006-12-09,95,54,5
What Goes Around...,JUSTIN TIMBERLAKE,2006-12-23,64,1,25
Let's Ride,THE GAME,2006-12-02,46,46,5
Lost One,JAY-Z featuring CHRISETTE MICHELE,2006-12-23,66,58,8
Dem Jeans,CHINGY featuring JERMAINE DUPRI,2006-11-18,93,59,9
Amarillo Sky,JASON ALDEAN,2006-10-28,100,59,20
Ice Box,OMARION,2006-12-16,81,12,21
Anna-Molly,INCUBUS,2006-12-16,66,66,9
The Saints Are Coming,U2 &amp; GREEN DAY,2006-12-02,65,51,8
Streetcorner Symphony,ROB THOMAS,2006-10-28,93,64,18
Poppin',CHRIS BROWN featuring JAY BIZ,2006-12-16,82,42,20
Boston,AUGUSTANA,2006-10-21,88,34,24
Here (In Your Arms),HELLOGOODBYE,2006-11-18,97,14,21
Hip Hop Is Dead,NAS featuring WILL.I.AM,2006-12-23,76,41,5
Rockstar,NICKELBACK,2006-10-14,94,54,19
River,SARAH McLACHLAN,2006-12-23,78,71,3
Chain Hang Low,JIBBS,2006-08-19,69,7,20
I Loved Her First,HEARTLAND,2006-08-26,75,34,20
Zoom,LIL' BOOSIE featuring YUNG JOC,2006-12-16,78,61,12
Take Me As I Am,MARY J. BLIGE,2006-10-07,97,58,14
Face Down,THE RED JUMPSUIT APPARATUS,2006-11-25,98,24,30
Mountains,LONESTAR,2006-10-28,99,77,9
Into The Ocean,BLUE OCTOBER,2006-12-23,85,53,20
Pain,THREE DAYS GRACE,2006-12-16,98,44,20
Here It Goes Again,OK GO,2006-09-16,87,38,20
Top Back,T.I.,2006-12-23,88,29,20
Tu Recuerdo,RICKY MARTIN featuring LA MARI,2006-12-16,96,89,2
Ladies Love Country Boys,TRACE ADKINS,2006-12-23,90,61,20
Nothing Left To Lose,MAT KEARNEY,2006-12-23,91,41,14
Lost Without U,ROBIN THICKE,2006-12-23,92,91,3
Ay Chico (Lengua Afuera),PITBULL,2006-12-09,97,92,5
Little Bit Of Life,CRAIG MORGAN,2006-12-16,100,94,3
Stupid Boy,KEITH URBAN,2006-12-23,95,43,20
One Wing In The Fire,TRENT TOMLINSON,2006-12-23,96,96,2
The Diary Of Jane,BREAKING BENJAMIN,2006-08-12,55,50,20
Red High Heels,KELLIE PICKLER,2006-12-23,98,64,10
Give It Away,GEORGE STRAIT,2006-08-19,99,35,19
Throw Some D's,RICH BOY featuring POLOW DA DON,2006-12-23,100,6,21
