expected,predicted,diff
0.836692485,0.707202667,0.12948981800000003
0.822741121,0.8164040309999999,0.006337090000000045
0.861345613,0.84732734,0.014018273000000026
0.766706557,0.81325258,-0.04654602299999999
0.7555609209999999,0.7920714729999999,-0.036510551999999974
0.94967146,0.934417422,0.015254038000000025
0.7708338109999999,0.7747309440000001,-0.0038971330000001636
0.7843533859999999,0.766132239,0.018221146999999882
0.8311986240000001,0.822665729,0.008532895000000096
0.752454747,0.672045149,0.08040959800000003
0.560457479,0.699742393,-0.13928491399999998
0.7024234109999999,0.676665356,0.025758054999999946
0.842536747,0.7836573020000001,0.058879444999999975
0.814240345,0.7875321820000001,0.026708162999999896
0.8662938920000001,0.8969169490000001,-0.03062305700000001
0.85719655,0.896011542,-0.03881499200000005
0.6808170029999999,0.818909824,-0.1380928210000001
0.703495648,0.722017647,-0.018521999000000067
0.595637317,0.654231353,-0.058594036000000016
0.88039686,0.844296866,0.03609999399999997
0.8687206340000001,0.828816885,0.039903749000000155
0.7973623040000001,0.779815969,0.017546335000000024
0.8933738990000001,0.915464499,-0.02209059999999996
0.556497429,0.7295536859999999,-0.17305625699999994
0.444078207,0.396823041,0.047255166000000015
0.888298831,0.869759635,0.01853919599999998
0.841155564,0.779823286,0.06133227800000007
0.810541044,0.805614767,0.0049262770000000344
0.736494882,0.66701704,0.06947784200000007
0.894290732,0.8357827390000001,0.05850799299999987
0.760913953,0.7695232340000001,-0.008609281000000135
0.764176165,0.7160960359999999,0.04808012900000003
0.662740042,0.731812633,-0.06907259099999996
0.706663198,0.733913809,-0.027250611000000036
0.876633478,0.821060427,0.055573050999999984
0.796281937,0.787919855,0.008362082000000104
0.646346031,0.7883745459999999,-0.1420285149999999
0.820977018,0.840677937,-0.01970091900000004
0.8593917190000001,0.35918246200000004,0.5002092570000001
0.874695923,0.7681079740000001,0.1065879489999999
0.89733495,0.794572031,0.10276291900000001
0.9309707970000001,0.865099405,0.06587139200000003
0.49825679799999995,0.40173158600000003,0.09652521199999992
0.7790199240000001,0.813817717,-0.034797792999999966
0.693575673,0.749627039,-0.05605136600000005
0.713626612,0.794918887,-0.08129227500000002
0.705017201,0.637790001,0.06722719999999993
0.376841925,0.47633862299999996,-0.09949669799999994
0.715224065,0.72542031,-0.010196244999999937
0.660495979,0.6815674009999999,-0.021071421999999895
0.553745965,0.579153131,-0.025407166000000037
0.788820173,0.742305085,0.04651508799999993
0.704017343,0.749203924,-0.04518658100000006
0.756358172,0.743765392,0.01259277999999997
0.7831580229999999,0.831587965,-0.04842994200000006
0.78768306,0.809287878,-0.021604818000000026
0.862644469,0.8019538079999999,0.06069066100000009
0.787926983,0.78546195,0.0024650330000000054
0.679272689,0.6925604870000001,-0.013287798000000017
0.82747339,0.8475827920000001,-0.02010940200000011
0.84402594,0.7713092309999999,0.07271670900000005
0.8724122740000001,0.753574629,0.11883764500000005
0.802972603,0.823756818,-0.02078421500000005
0.552448068,0.514048005,0.038400062999999984
0.68950662,0.6238173020000001,0.06568931799999989
0.944091735,0.897136417,0.04695531799999997
0.33117904600000003,0.531752259,-0.20057321299999997
0.6699871070000001,0.599136719,0.0708503880000001
0.559637582,0.588692902,-0.029055319999999996
0.72081009,0.748543628,-0.027733538000000002
0.773431808,0.775775917,-0.0023441090000000386
0.7148530790000001,0.778369214,-0.06351613499999997
0.670752315,0.514669335,0.15608297999999998
0.754859775,0.757324824,-0.002465048999999997
0.44868473299999995,0.5979915720000001,-0.14930683900000014
0.646320783,0.628322164,0.017998618999999993
0.783819657,0.855564423,-0.07174476600000002
0.9440443690000001,0.9221857720000001,0.021858597000000035
0.834798735,0.675248141,0.15955059400000005
0.9067290379999999,0.874673919,0.03205511899999991
0.7721202840000001,0.7490449370000001,0.023075347000000024
0.841765277,0.7901183979999999,0.05164687900000009
0.7827979840000001,0.783383829,-0.0005858449999999182
0.911650321,0.922147472,-0.010497151000000038
0.933274939,0.936747709,-0.003472770000000014
0.848164227,0.8818166759999999,-0.03365244899999986
0.908871979,0.840878198,0.06799378100000009
0.854872282,0.8221439509999999,0.032728331000000055
0.91574657,0.898238392,0.01750817800000004
0.818537418,0.7900463529999999,0.028491065000000093
0.86316829,0.830042693,0.03312559699999995
0.7348925190000001,0.8252110840000001,-0.09031856500000002
0.837184149,0.890320285,-0.053136136
0.88732399,0.923675018,-0.03635102800000001
0.7502037540000001,0.8205072409999999,-0.07030348699999989
0.8880365809999999,0.93560389,-0.04756730900000006
0.8372350159999999,0.8516864120000001,-0.014451396000000116
0.6875424179999999,0.495271464,0.19227095399999994
0.833836482,0.8583761059999999,-0.02453962399999987
0.836672451,0.798777996,0.037894454999999994
0.746838496,0.791282753,-0.04444425699999999
0.8661071090000001,0.78980603,0.07630107900000005
0.8366724870000001,0.803518016,0.03315447100000013
0.7551843420000001,0.8232555429999999,-0.06807120099999986
0.837312225,0.797302737,0.04000948800000004
0.788383255,0.8385467040000001,-0.05016344900000014
0.911687354,0.7808423290000001,0.13084502499999995
0.862648367,0.8655165579999999,-0.002868190999999909
0.8475347329999999,0.8277074959999999,0.019827236999999998
0.886559674,0.901069392,-0.014509718000000005
0.894989391,0.897986222,-0.002996831000000033
0.814603229,0.8357144809999999,-0.021111251999999858
0.809629545,0.773251493,0.036378051999999994
0.609925917,0.770137293,-0.16021137600000002
0.883618094,0.819979828,0.063638266
0.800846981,0.830148153,-0.029301172000000042
0.7492998340000001,0.838406095,-0.08910626099999985
0.7609229259999999,0.7969043309999999,-0.03598140500000002
0.911368443,0.8811584990000001,0.030209943999999878
0.7521823679999999,0.832570478,-0.08038811000000001
0.917841993,0.9332898059999999,-0.015447812999999866
0.80894119,0.8386314579999999,-0.029690267999999964
0.639941027,0.731653007,-0.09171198000000003
0.814839865,0.834265523,-0.019425657999999957
0.783592288,0.8160076359999999,-0.0324153479999999
0.8567326279999999,0.8684011779999999,-0.01166855
0.861122114,0.807650139,0.053471975000000005
0.8293505179999999,0.864211728,-0.03486121000000009
0.885123567,0.8512811290000001,0.033842437999999975
0.871783857,0.8548091859999999,0.016974671000000163
0.953452049,0.9404233609999999,0.013028688000000122
0.7461385559999999,0.8330107790000001,-0.08687222300000019
0.504022906,0.696549548,-0.19252664200000003
0.810781017,0.806018166,0.004762851000000068
0.8692357909999999,0.7777876570000001,0.09144813399999985
0.723656383,0.749929762,-0.02627337900000004
0.886120707,0.84827402,0.037846687000000045
0.857121347,0.8639403309999999,-0.006818983999999917
0.6943724490000001,0.821806272,-0.12743382299999995
0.8669139570000001,0.8770087790000001,-0.010094822000000003
0.7785755390000001,0.76783142,0.010744119000000052
0.959125805,0.916822916,0.04230288900000001
0.717021508,0.80441354,-0.08739203200000001
0.7057680000000001,0.607057879,0.0987101210000001
0.738539972,0.645601316,0.09293865599999995
0.910506226,0.883120233,0.027385992999999997
0.7609002029999999,0.769465118,-0.008564915000000006
0.8451231309999999,0.868666437,-0.023543306000000097
0.846882413,0.833403555,0.013478858000000038
0.947253178,0.87484887,0.07240430799999997
0.190921814,0.423196991,-0.23227517700000003
0.8721804459999999,0.882656421,-0.010475975000000082
0.783436749,0.804631027,-0.021194277999999955
0.723313365,0.75880039,-0.035487025000000005
0.595283784,0.575172283,0.02011150100000003
0.777391728,0.795823455,-0.018431726999999953
0.914863823,0.826668548,0.08819527500000002
0.832256058,0.8745996159999999,-0.04234355799999989
0.7769616340000001,0.842679898,-0.06571826399999992
0.875601434,0.8004531029999999,0.07514833100000007
0.808051489,0.747212773,0.060838716000000015
0.807826032,0.791296925,0.016529106999999987
0.5246417529999999,0.6860559709999999,-0.161414218
0.7226654290000001,0.77973478,-0.05706935099999988
0.520363432,0.566434117,-0.046070685
0.885300069,0.8511997720000001,0.034100296999999946
0.89819924,0.8403461740000001,0.05785306599999984
0.700719825,0.704412246,-0.0036924210000000013
0.682913076,0.732780035,-0.049866959000000044
0.871076346,0.822491138,0.04858520799999999
0.863608767,0.8496046759999999,0.014004091000000107
0.969764947,0.9443775179999999,0.025387429000000128
0.395426247,0.656332228,-0.260905981
0.5112688479999999,0.701896822,-0.1906279740000001
0.656151927,0.657605355,-0.0014534279999999233
0.946059907,0.885612772,0.060447134999999985
0.7182449790000001,0.8367904070000001,-0.11854542800000001
0.6085804770000001,0.681830816,-0.07325033899999989
0.680276887,0.636123498,0.04415338899999999
0.83370741,0.830490457,0.0032169530000000224
0.7219457109999999,0.703243928,0.018701782999999916
0.944433188,0.881757954,0.06267523399999997
0.824035069,0.827655667,-0.0036205980000000304
0.736927549,0.753591674,-0.01666412500000003
0.143630712,0.525228982,-0.38159827
0.7069552259999999,0.7342272679999999,-0.027272041999999996
