expected,predicted,diff
0.8965583359999999,0.82150806,0.07505027599999992
0.7355216790000001,0.740785347,-0.005263667999999888
0.43018304399999996,0.775495832,-0.3453127880000001
0.959125805,0.916822916,0.04230288900000001
0.839631473,0.8804110829999999,-0.040779609999999966
0.8111304909999999,0.786262921,0.02486756999999995
0.863027677,0.783028043,0.0799996340000001
0.934660886,0.9133085329999999,0.021352353000000046
0.930350243,0.911067747,0.019282495999999982
0.7958426190000001,0.8240647740000001,-0.028222155000000027
0.937387713,0.9200281240000001,0.017359588999999898
0.911242219,0.824329467,0.08691275200000004
0.907732028,0.871752995,0.03597903299999994
0.8528685779999999,0.8229788240000001,0.029889753999999824
0.948591271,0.917660448,0.03093082299999994
0.673642793,0.794679383,-0.12103659
0.7821695240000001,0.889399504,-0.10722997999999995
0.938500077,0.9347562640000001,0.0037438129999999292
0.80122715,0.822539809,-0.02131265900000001
0.722991362,0.677793863,0.04519749900000003
0.845119452,0.879485845,-0.034366392999999995
0.895308453,0.8827721690000001,0.012536283999999842
0.9458150259999999,0.9405431940000001,0.00527183199999981
0.945562247,0.960598343,-0.015036095999999999
0.811188217,0.7763798000000001,0.034808416999999925
0.32811048,0.45432083700000003,-0.12621035700000005
0.645328366,0.702216526,-0.056888159999999965
0.8880365809999999,0.93560389,-0.04756730900000006
0.7234879479999999,0.7238135640000001,-0.00032561600000013957
0.8584525340000001,0.7975109570000001,0.060941577000000025
0.8518072590000001,0.816358757,0.03544850200000005
0.7937228909999999,0.839550542,-0.04582765100000008
0.7349474890000001,0.671718901,0.06322858800000009
0.7791529759999999,0.841819773,-0.06266679700000011
0.90019034,0.880645668,0.019544671999999985
0.771766244,0.810317602,-0.03855135799999998
0.7540871690000001,0.7956974040000001,-0.04161023500000005
0.846197237,0.815226872,0.030970365000000055
0.8713393290000001,0.86180172,0.009537609000000113
0.8291677559999999,0.828305521,0.0008622349999999335
0.82747339,0.8475827920000001,-0.02010940200000011
0.872554844,0.882908615,-0.0103537709999999
0.7403485809999999,0.777942134,-0.03759355300000011
0.783730576,0.798882495,-0.015151919000000014
0.900316325,0.7991079209999999,0.10120840400000009
0.934228355,0.93468804,-0.000459685000000043
0.6808170029999999,0.818909824,-0.1380928210000001
0.866829263,0.8948107,-0.027981436999999998
0.822065061,0.7764367390000001,0.04562832199999989
0.8700144479999999,0.858224821,0.01178962699999997
0.970930995,0.937150783,0.03378021200000003
0.779224647,0.772337105,0.00688754200000008
0.924065015,0.933459235,-0.009394220000000009
0.8580430729999999,0.813375208,0.04466786499999997
0.699896953,0.715927078,-0.016030125000000006
0.8809823609999999,0.804217063,0.07676529799999998
0.717845189,0.7085305820000001,0.009314606999999975
0.822912352,0.80655233,0.016360021999999974
0.7551843420000001,0.8232555429999999,-0.06807120099999986
0.878576855,0.854445432,0.02413142300000004
0.7430931040000001,0.740409613,0.0026834910000000933
0.88428697,0.8634527190000001,0.020834250999999915
0.7488602440000001,0.8107129890000001,-0.06185274500000004
0.72081009,0.748543628,-0.027733538000000002
0.933848751,0.9300686779999999,0.0037800730000000504
0.971893508,0.98096654,-0.009073032000000092
0.7910966079999999,0.8515101740000001,-0.06041356600000014
0.782916411,0.827528053,-0.04461164200000001
0.7425810909999999,0.852840942,-0.11025985100000013
0.848904732,0.886906729,-0.038001996999999954
0.6887420329999999,0.905675283,-0.21693325000000008
0.832097327,0.812203358,0.019893969000000067
0.8328810179999999,0.76574127,0.06713974799999989
0.848550252,0.8641538959999999,-0.015603643999999917
0.770021684,0.819395895,-0.049374210999999946
0.8273766459999999,0.811591982,0.015784663999999893
0.731437531,0.841429228,-0.109991697
0.8941632270000001,0.826199254,0.06796397300000001
0.8961431440000001,0.848256153,0.047886991000000045
0.336965047,0.670010096,-0.33304504900000004
0.774257547,0.876370168,-0.10211262099999996
0.907226655,0.901335503,0.005891152000000011
0.7680738509999999,0.8050072359999999,-0.036933384999999985
0.761063059,0.796256992,-0.035193932999999955
0.8656026809999999,0.764709759,0.10089292199999988
0.694514214,0.7268190940000001,-0.03230488000000009
0.847261267,0.860056595,-0.01279532799999994
0.7843533859999999,0.766132239,0.018221146999999882
0.8740371790000001,0.830801487,0.0432356920000001
0.854329549,0.890866017,-0.03653646799999999
0.721406647,0.720014245,0.0013924020000000148
0.7846651509999999,0.828405042,-0.043739891000000086
0.8879957620000001,0.88495773,0.0030380320000000793
0.928355464,0.874652978,0.05370248600000005
0.911368443,0.8811584990000001,0.030209943999999878
0.8712291679999999,0.90892069,-0.03769152200000003
0.917841993,0.9332898059999999,-0.015447812999999866
0.8593917190000001,0.35918246200000004,0.5002092570000001
0.88184805,0.8442420840000001,0.03760596599999988
0.946464676,0.94110689,0.00535778599999992
0.937609012,0.843379969,0.09422904300000001
0.974331492,0.933975243,0.04035624900000001
0.8950986040000001,0.8943701070000001,0.0007284969999999946
0.8684481540000001,0.806870518,0.0615776360000001
0.812688537,0.8703701840000001,-0.057681647000000114
0.764117672,0.824921575,-0.06080390299999994
0.9488072320000001,0.930825573,0.01798165900000004
0.7098887909999999,0.67711206,0.03277673099999989
0.8485582629999999,0.821645601,0.026912661999999976
0.780204325,0.810470978,-0.030266652999999977
0.808817032,0.7666015009999999,0.042215531000000084
0.9097990509999999,0.8630935470000001,0.04670550399999984
0.9073195909999999,0.835391718,0.07192787299999992
0.8417059109999999,0.79786693,0.043838980999999944
0.806680904,0.8156507340000001,-0.008969830000000067
0.824035069,0.827655667,-0.0036205980000000304
0.9404331570000001,0.9131447309999999,0.027288426000000143
0.852022095,0.8270061059999999,0.025015989000000127
0.834970057,0.811798641,0.023171416000000056
0.70937196,0.7673291320000001,-0.05795717200000006
0.8510039229999999,0.86439195,-0.01338802700000008
0.886063622,0.8456073959999999,0.040456226000000095
0.767810902,0.770042131,-0.0022312289999999457
0.922871586,0.844066054,0.07880553199999996
0.802130984,0.8294680740000001,-0.027337090000000064
0.897404887,0.873304527,0.024100359999999932
0.82263118,0.7964220759999999,0.026209104000000094
0.8783248359999999,0.82210468,0.056220155999999855
0.928729296,0.937849525,-0.00912022899999998
0.93186035,0.899900457,0.03195989300000002
0.780736263,0.814802302,-0.03406603900000005
0.8518750979999999,0.8840546159999999,-0.03217951799999996
0.822741121,0.8164040309999999,0.006337090000000045
0.8351565670000001,0.804116655,0.031039912000000114
0.945165415,0.9183362490000001,0.02682916599999985
0.355487075,0.637542782,-0.28205570700000004
0.9293980009999999,0.926249909,0.00314809199999988
0.863608767,0.8496046759999999,0.014004091000000107
0.73405294,0.798982669,-0.06492972900000005
0.85999139,0.782456349,0.07753504099999997
0.9539051470000001,0.9509634290000001,0.002941717999999982
0.690920358,0.7099959259999999,-0.019075567999999987
