expected,predicted,diff
0.707586244,0.755031256,-0.04744501199999995
0.46398901,0.50818678,-0.04419776999999997
0.237057991,0.352577768,-0.11551977700000002
0.6097199999999999,0.652998558,-0.04327855800000002
0.762140535,0.80526449,-0.04312395499999999
0.8237510809999999,0.8505504999999999,-0.026799418999999935
0.524593097,0.579633459,-0.055040361999999954
0.780020038,0.793829915,-0.013809877000000026
0.706839462,0.772206959,-0.065367497
0.534349031,0.5567092779999999,-0.022360246999999944
0.8285905990000001,0.814143246,0.014447353000000107
0.878303077,0.838270498,0.04003257900000001
0.529671188,0.6313395279999999,-0.10166833999999991
0.699687431,0.552511795,0.14717563599999994
0.912150202,0.869500941,0.042649260999999994
0.760977439,0.7204374640000001,0.04053997499999995
0.802143827,0.791007056,0.01113677099999999
0.668895079,0.65782821,0.01106686899999998
0.781050695,0.711687387,0.06936330800000001
0.65586996,0.432474639,0.22339532099999998
0.9004950359999999,0.8174898070000001,0.08300522899999985
0.486126438,0.6762130040000001,-0.19008656600000007
0.582049177,0.607495273,-0.025446095999999918
0.8777351390000001,0.838214628,0.03952051100000009
0.515941516,0.5887222129999999,-0.0727806969999999
0.8012758790000001,0.627876981,0.17339889800000008
0.6954901109999999,0.723973504,-0.028483393000000135
0.6590534889999999,0.571813047,0.08724044199999992
0.613120467,0.594903332,0.018217134999999995
0.491486921,0.566406551,-0.07491963000000001
0.22808528,0.616233767,-0.388148487
0.45814018,0.5518062460000001,-0.09366606600000005
0.943175688,0.869639237,0.07353645099999995
0.476264332,0.62625741,-0.149993078
0.81528221,0.787619952,0.027662257999999995
0.850902623,0.84688109,0.004021532999999966
0.500851687,0.6148480479999999,-0.11399636099999988
0.663223424,0.693989138,-0.030765713999999944
0.752584736,0.740845531,0.01173920500000003
0.620549706,0.6702658420000001,-0.04971613600000002
0.8550226590000001,0.79014766,0.06487499900000004
0.51853145,0.603154373,-0.08462292299999996
0.536497156,0.480616968,0.05588018800000005
0.7117201120000001,0.747588775,-0.03586866299999991
0.704864191,0.721703173,-0.016838982000000002
0.697082755,0.831488111,-0.13440535599999992
0.8516252790000001,0.7455347729999999,0.10609050600000014
0.7439659890000001,0.784990052,-0.041024062999999944
0.935949893,0.891599013,0.04435087999999998
0.7990292840000001,0.761631814,0.037397470000000044
0.80512661,0.808634264,-0.003507654000000082
0.923631514,0.831119335,0.09251217899999997
0.590241579,0.565578189,0.024663389999999952
0.703055091,0.6631676879999999,0.03988740300000004
0.85646933,0.85468472,0.0017846100000000753
0.432510007,0.746418756,-0.313908749
0.548865653,0.709590662,-0.16072500899999997
0.8794898640000001,0.887863417,-0.008373552999999978
0.690190144,0.755036017,-0.064845873
0.69267299,0.7052283970000001,-0.012555407000000018
0.6980815109999999,0.755214968,-0.057133457000000054
0.8470869759999999,0.851875113,-0.004788137000000026
0.442802055,0.622409079,-0.17960702399999995
