expected,predicted,diff
0.81528221,0.787619952,0.027662258
0.502606849,0.512062197,-0.009455348
0.753713306,0.777328558,-0.023615252
0.208840944,0.304638028,-0.095797084
0.709167865,0.51826783,0.190900035
0.23700205,0.355147184,-0.118145134
0.685017566,0.797596568,-0.112579002
0.741663977,0.777943206,-0.036279229
0.706899315,0.374066688,0.332832627
0.722142197,0.765090328,-0.042948131
0.77053095,0.79330491,-0.02277396
0.701381071,0.581849105,0.119531966
0.8734699,0.885770677,-0.012300777
0.65586996,0.432474639,0.223395321
0.649683701,0.617901167,0.031782534
0.733242326,0.744154264,-0.010911938
0.857835947,0.826812916,0.031023031
0.865599935,0.84863626,0.016963675
0.803108504,0.832346089,-0.029237585
0.845239394,0.860334939,-0.015095545
0.77337098,0.718925929,0.054445051
0.884880451,0.837722669,0.047157782
0.830175218,0.69677851,0.133396708
0.82663579,0.797148001,0.029487789
0.716662743,0.659915161,0.056747582
0.813019582,0.786248566,0.026771016
0.839620624,0.854682499,-0.015061875
0.220906998,0.254867675,-0.033960677
0.749920933,0.791257052,-0.041336119
0.677338307,0.682454708,-0.005116401
0.900019489,0.91155471,-0.011535221
0.926723932,0.936785097,-0.010061165
0.850813281,0.654267185,0.196546096
0.681998415,0.740280755,-0.05828234
0.21504727,0.309874325,-0.094827055
0.82228596,0.840068003,-0.017782043
0.611467299,0.538821655,0.072645644
0.615113067,0.654922252,-0.039809185
0.379724821,0.36131179,0.018413031
0.729396569,0.812674728,-0.083278159
0.648090438,0.538880585,0.109209853
0.749539629,0.745551594,0.003988035
0.639739942,0.544515353,0.095224589
0.62465657,0.596416912,0.028239658
0.492106518,0.468540628,0.02356589
0.928729296,0.937849525,-0.009120229
0.568323054,0.600495588,-0.032172534
0.427937816,0.582321281,-0.154383465
0.394412423,0.47543987,-0.081027447
0.237057991,0.352577768,-0.115519777
0.85999139,0.782456349,0.077535041
0.659379442,0.644723068,0.014656374
0.764586012,0.807318182,-0.04273217
0.723450571,0.608967635,0.114482936
0.660023088,0.584269469,0.075753619
0.830830362,0.822361759,0.008468603
0.17544807,0.240928728,-0.065480658
0.532944463,0.46347708,0.069467383
0.859567276,0.807012505,0.052554771
0.780131776,0.715497598,0.064634178
0.842121772,0.804492194,0.037629578
0.615028072,0.494756164,0.120271908
0.434088025,0.650952539,-0.216864514
0.665792627,0.624003371,0.041789256
0.463853674,0.525989264,-0.06213559
0.374697408,0.344133422,0.030563986
0.64720625,0.599693499,0.047512751
0.43124194,0.562664428,-0.131422488
0.816499822,0.784618419,0.031881403
0.965189031,0.945158065,0.020030966
0.488368594,0.664268505,-0.175899911
0.768023792,0.747874991,0.020148801
0.592521739,0.687605023,-0.095083284
0.452869615,0.414397784,0.038471831
0.255781973,0.529799,-0.274017027
0.78242157,0.790687095,-0.008265525
0.604252381,0.513273289,0.090979092
0.768152878,0.814225018,-0.04607214
0.525586898,0.561400743,-0.035813845
0.836301286,0.821339294,0.014961992
0.624705663,0.570605829,0.054099834
0.614529964,0.450444325,0.164085639
0.50291631,0.614702087,-0.111785777
0.896723139,0.913567487,-0.016844348
0.536517804,0.464793418,0.071724386
0.208542773,0.497479682,-0.288936909
0.668747268,0.537620395,0.131126873
0.850731552,0.79173091,0.059000642
0.432510007,0.746418756,-0.313908749
0.484520254,0.491372775,-0.006852521
0.918020739,0.858935944,0.059084795
0.718804915,0.736403773,-0.017598858
0.750203754,0.820507241,-0.070303487
0.645328366,0.702216526,-0.05688816
0.72916426,0.741815379,-0.012651119
0.212032799,0.540527141,-0.328494342
0.72985727,0.742240051,-0.012382781
0.701175278,0.67916918,0.022006098
0.940031957,0.863912227,0.07611973
0.412663636,0.523126976,-0.11046334
0.72512784,0.749861158,-0.024733318
0.788517041,0.827469589,-0.038952548
0.586923766,0.548191397,0.038732369
0.796967934,0.768632402,0.028335532
0.251585766,0.288892208,-0.037306442
0.831232545,0.830378401,0.000854144
0.855252114,0.861248255,-0.005996141
0.604296292,0.45531838,0.148977912
0.642529092,0.456233906,0.186295186
0.73758021,0.73549024,0.00208997
0.724143588,0.747744041,-0.023600453
0.722469784,0.572236639,0.150233145
0.629406954,0.626603912,0.002803042
0.714221908,0.750862695,-0.036640787
0.513097321,0.649506073,-0.136408752
0.739727336,0.657403069,0.082324267
0.867952341,0.849596184,0.018356157
0.294538506,0.42855675,-0.134018244
0.342774334,0.401765573,-0.058991239
0.859167678,0.798806796,0.060360882
0.789892184,0.78433081,0.005561374
0.736507833,0.740649663,-0.00414183
0.331205102,0.56469894,-0.233493838
0.682412029,0.548868878,0.133543151
0.877735139,0.838214628,0.039520511
0.546584027,0.674407384,-0.127823357
0.702156247,0.592735941,0.109420306
0.668512438,0.6932626,-0.024750162
0.177634466,0.470654505,-0.293020039
0.757286288,0.750618473,0.006667815
0.679713799,0.661433594,0.018280205
0.695313495,0.742044102,-0.046730607
0.838880654,0.83019791,0.008682744
0.771232787,0.666946252,0.104286535
0.481085928,0.39399996,0.087085968
0.550540838,0.697148947,-0.146608109
0.789231889,0.583904282,0.205327607
0.506114119,0.444890372,0.061223747
0.575817244,0.670277506,-0.094460262
0.776781294,0.849261736,-0.072480442
0.585224247,0.6636279,-0.078403653
0.639941027,0.731653007,-0.09171198
0.69531175,0.728380944,-0.033069194
0.788621806,0.817314007,-0.028692201
0.864153491,0.688654898,0.175498593
0.686046116,0.678907388,0.007138728
0.626725804,0.538445622,0.088280182
0.669901135,0.469592623,0.200308512
0.812168099,0.748750737,0.063417362
0.832677502,0.858029934,-0.025352432
0.444160888,0.61743209,-0.173271202
0.715993298,0.46035264,0.255640658
0.580407616,0.624548745,-0.044141129
0.372525054,0.742970908,-0.370445854
0.663480069,0.614594979,0.04888509
0.61028558,0.575368695,0.034916885
0.590765031,0.472937321,0.11782771
0.687795688,0.656941629,0.030854059
0.68885541,0.671855499,0.016999911
0.646153308,0.449092171,0.197061137
0.192310507,0.464738699,-0.272428192
0.865533444,0.799066885,0.066466559
0.751304389,0.758033353,-0.006728964
0.631475461,0.667542179,-0.036066718
0.515469862,0.63193176,-0.116461898
0.724242427,0.806237855,-0.081995428
0.544207378,0.617536342,-0.073328964
0.551437277,0.560792292,-0.009355015
0.812807292,0.770127053,0.042680239
0.581260439,0.651348262,-0.070087823
0.429917935,0.48930232,-0.059384385
0.79885875,0.771324838,0.027533912
0.325328728,0.631880988,-0.30655226
0.429611685,0.343608665,0.08600302
0.783594212,0.726594367,0.056999845
0.784406847,0.568973078,0.215433769
0.7218479,0.681136997,0.040710903
0.687476442,0.593273802,0.09420264
0.338668603,0.466967926,-0.128299323
0.590765031,0.434062081,0.15670295
0.62172593,0.526387829,0.095338101
0.737490825,0.622531807,0.114959018
0.698982884,0.720962714,-0.02197983
0.663107708,0.653404859,0.009702849
0.897043641,0.896570439,0.000473202
0.932388877,0.939930151,-0.007541274
0.863663906,0.810536683,0.053127223
0.694372449,0.821806272,-0.127433823
0.390076031,0.388839857,0.001236174
0.659825285,0.700744357,-0.040919072
0.938455697,0.909379733,0.029075964
0.842246185,0.788337354,0.053908831
0.705768,0.607057879,0.098710121
0.253044575,0.661424653,-0.408380078
0.879551454,0.803012276,0.076539178
0.876901448,0.899736868,-0.02283542
0.547133382,0.600413415,-0.053280033
0.850567755,0.825641521,0.024926234
0.765044213,0.54290961,0.222134603
0.501392595,0.676518326,-0.175125731
0.763073296,0.803978814,-0.040905518
0.795320105,0.810946884,-0.015626779
0.445340728,0.560559493,-0.115218765
0.60478022,0.57739802,0.0273822
0.525561492,0.444340493,0.081220999
0.806485798,0.81598542,-0.009499622
0.721945711,0.703243928,0.018701783
0.86316829,0.830042693,0.033125597
0.398612243,0.381786937,0.016825306
0.641982134,0.663765376,-0.021783242
0.756358172,0.743765392,0.01259278
0.438314686,0.37374711,0.064567576
0.665761492,0.634262289,0.031499203
0.78984535,0.823314703,-0.033469353
0.789772042,0.758301777,0.031470265
0.820717846,0.879007678,-0.058289832
0.810764373,0.741088366,0.069676007
0.847086976,0.851875113,-0.004788137
0.412812356,0.483994149,-0.071181793
0.738254139,0.687991956,0.050262183
0.786329427,0.893368222,-0.107038795
0.659484849,0.623523322,0.035961527
0.710586559,0.708592047,0.001994512
0.486126438,0.676213004,-0.190086566
0.579455483,0.611807918,-0.032352435
0.608955503,0.533052261,0.075903242
0.858043073,0.813375208,0.044667865
0.818509025,0.766260228,0.052248797
0.331191524,0.470139922,-0.138948398
0.630368123,0.700992598,-0.070624475
0.829648841,0.833930894,-0.004282053
0.780929974,0.780187598,0.000742376
0.200057472,0.245440007,-0.045382535
0.855335484,0.857407926,-0.002072442
0.169271472,0.322683458,-0.153411986
0.501293887,0.511019757,-0.00972587
0.691469351,0.693139203,-0.001669852
0.840325365,0.825287425,0.01503794
0.776491925,0.693427666,0.083064259
0.622570589,0.638947378,-0.016376789
0.717219876,0.648230905,0.068988971
0.787316653,0.765150771,0.022165882
0.759813338,0.68226954,0.077543798
0.53429107,0.519411608,0.014879462
0.779241375,0.728053504,0.051187871
0.707032206,0.760148787,-0.053116581
0.332601497,0.604191401,-0.271589904
0.772518437,0.777726388,-0.005207951
0.821242578,0.826556694,-0.005314116
0.497886066,0.676501675,-0.178615609
0.559483162,0.631882631,-0.072399469
0.772158036,0.685093334,0.087064702
0.754671399,0.80999853,-0.055327131
0.822941088,0.803116,0.019825088
0.813630352,0.818535992,-0.00490564
0.703795006,0.678149573,0.025645433
0.70679879,0.586520783,0.120278007
0.686021509,0.687818548,-0.001797039
0.830732015,0.835575213,-0.004843198
0.592305551,0.480150371,0.11215518
0.559479106,0.460426367,0.099052739
0.688345533,0.621884225,0.066461308
0.845484621,0.633816822,0.211667799
0.618654277,0.50004582,0.118608457
0.497369424,0.511196966,-0.013827542
0.945165415,0.918336249,0.026829166
0.576113423,0.572622331,0.003491092
0.852869866,0.860314064,-0.007444198
0.554525723,0.735452669,-0.180926946
0.779241445,0.772896373,0.006345072
0.599205864,0.40732432,0.191881544
0.845066679,0.915576024,-0.070509345
0.681836904,0.645949628,0.035887276
0.808520797,0.667866368,0.140654429
0.699998956,0.66674735,0.033251606
0.564288105,0.548188652,0.016099453
0.158911011,0.226339407,-0.067428396
0.35647338,0.252434829,0.104038551
0.188533038,0.450752232,-0.262219194
0.879489864,0.887863417,-0.008373553
0.213777124,0.582310399,-0.368533275
0.609495266,0.567007953,0.042487313
0.457409135,0.533828943,-0.076419808
0.784421974,0.670400911,0.114021063
0.723119752,0.541229068,0.181890684
0.59909163,0.671948665,-0.072857035
0.22695883,0.319655039,-0.092696209
0.751759517,0.826040204,-0.074280687
0.847114546,0.805158895,0.041955651
0.839887346,0.834283501,0.005603845
0.583469869,0.464234278,0.119235591
0.726667447,0.676206235,0.050461212
0.21080307,0.266544934,-0.055741864
0.661592116,0.616004706,0.04558741
0.662277396,0.730577679,-0.068300283
0.552950893,0.571662473,-0.01871158
0.596332242,0.703662833,-0.107330591
0.69151937,0.643395791,0.048123579
0.649113837,0.58894459,0.060169247
0.87311144,0.849814083,0.023297357
0.82194138,0.822981185,-0.001039805
0.766555,0.723132105,0.043422895
0.753524614,0.561540706,0.191983908
0.77168719,0.790970768,-0.019283578
0.283773037,0.410533679,-0.126760642
0.615104146,0.526792386,0.08831176
0.570363843,0.613997028,-0.043633185
0.818263703,0.825774577,-0.007510874
0.846197237,0.815226872,0.030970365
0.893907818,0.912119018,-0.0182112
0.896798005,0.866562046,0.030235959
0.709724,0.72177402,-0.01205002
0.465161686,0.660825269,-0.195663583
0.697187473,0.67823335,0.018954123
0.20164877,0.348791425,-0.147142655
0.357857405,0.493714768,-0.135857363
0.790300218,0.842921741,-0.052621523
0.50674018,0.607920457,-0.101180277
0.728324676,0.645555754,0.082768922
0.579706811,0.441995834,0.137710977
0.683253472,0.575286605,0.107966867
0.438066172,0.491144195,-0.053078023
0.286620107,0.502807312,-0.216187205
0.711592917,0.661689993,0.049902924
0.872956967,0.854929443,0.018027524
0.836324628,0.743353785,0.092970843
0.903050713,0.759860498,0.143190215
0.827376646,0.811591982,0.015784664
0.7200495,0.693224874,0.026824626
0.799256599,0.769876015,0.029380584
0.920535312,0.914486487,0.006048825
0.75407206,0.6079563,0.14611576
0.847534733,0.827707496,0.019827237
0.582078504,0.419634075,0.162444429
0.697082755,0.831488111,-0.134405356
0.515787815,0.536759754,-0.020971939
0.557352501,0.631038008,-0.073685507
0.720841724,0.738262799,-0.017421075
0.586277323,0.665188218,-0.078910895
0.338899623,0.546647813,-0.20774819
0.715268691,0.478493931,0.23677476
0.64089105,0.693803034,-0.052911984
0.692192544,0.568238024,0.12395452
0.209053245,0.416057172,-0.207003927
0.735552404,0.768611423,-0.033059019
0.814241533,0.837299134,-0.023057601
0.872874665,0.858634515,0.01424015
0.753001293,0.710755815,0.042245478
0.579267603,0.568025873,0.01124173
0.851625279,0.745534773,0.106090506
0.576851303,0.465496004,0.111355299
0.706377741,0.695853721,0.01052402
0.519419032,0.601523728,-0.082104696
0.779538505,0.718762544,0.060775961
0.602106682,0.599489523,0.002617159
0.760752226,0.627547913,0.133204313
0.766233755,0.744642626,0.021591129
0.86008323,0.708888525,0.151194705
0.605245,0.528893706,0.076351294
0.841035619,0.797526914,0.043508705
0.922871586,0.844066054,0.078805532
0.524256286,0.548970973,-0.024714687
0.636752467,0.817833165,-0.181080698
0.849284776,0.830242772,0.019042004
0.893931234,0.890694291,0.003236943
0.885389935,0.888945342,-0.003555407
0.819936133,0.796190987,0.023745146
0.372975535,0.334804676,0.038170859
0.627108131,0.64634177,-0.019233639
0.331637418,0.729597483,-0.397960065
0.818308523,0.859525119,-0.041216596
0.901093828,0.886999865,0.014093963
0.80512661,0.808634264,-0.003507654
0.889772897,0.856582808,0.033190089
0.582761757,0.426389551,0.156372206
0.770214664,0.749982189,0.020232475
0.819052774,0.639455542,0.179597232
0.750945565,0.573310163,0.177635402
0.81068405,0.669812071,0.140871979
0.946941538,0.949597529,-0.002655991
0.81858838,0.816850238,0.001738142
0.13514583,0.366042431,-0.230896601
0.885476917,0.840834323,0.044642594
0.584065034,0.546867235,0.037197799
0.906199977,0.905481937,0.00071804
0.616519751,0.655184155,-0.038664404
0.896930202,0.896127998,0.000802204
0.668473449,0.681857642,-0.013384193
0.721681285,0.717707955,0.00397333
0.695434072,0.677017281,0.018416791
0.833162563,0.835969597,-0.002807034
0.591309626,0.465186758,0.126122868
0.600617881,0.598287975,0.002329906
0.52385524,0.683941751,-0.160086511
0.271485525,0.552508346,-0.281022821
0.854610674,0.825865431,0.028745243
0.829238735,0.70731622,0.121922515
0.524742214,0.566826379,-0.042084165
0.745896931,0.774564371,-0.02866744
0.529966398,0.478718711,0.051247687
0.499791264,0.441744128,0.058047136
0.53719266,0.507150971,0.030041689
0.625891477,0.782982651,-0.157091174
0.765701,0.740173961,0.025527039
0.509151642,0.536195017,-0.027043375
0.831174091,0.734718639,0.096455452
0.182761506,0.411568952,-0.228807446
0.871215959,0.823472019,0.04774394
0.949803459,0.929542511,0.020260948
0.335856104,0.576666295,-0.240810191
0.753583804,0.710280266,0.043303538
0.723487948,0.723813564,-0.000325616
0.737260505,0.731445978,0.005814527
0.556992223,0.437300183,0.11969204
0.758381957,0.740708473,0.017673484
0.585772479,0.530735873,0.055036606
0.835006071,0.859197866,-0.024191795
0.695526134,0.548481727,0.147044407
0.915655398,0.842831993,0.072823405
0.88998056,0.906929497,-0.016948937
0.412889381,0.54974382,-0.136854439
0.702830784,0.696954647,0.005876137
0.629187295,0.560931181,0.068256114
0.667158131,0.720505837,-0.053347706
0.46061072,0.599786663,-0.139175943
0.697897546,0.613492179,0.084405367
0.555874985,0.63248479,-0.076609805
0.154603541,0.394758852,-0.240155311
0.378214591,0.423379075,-0.045164484
0.197945199,0.270303811,-0.072358612
0.451834651,0.480555642,-0.028720991
0.836672487,0.803518016,0.033154471
0.581670249,0.558200864,0.023469385
0.819741359,0.799966174,0.019775185
0.588020346,0.732826716,-0.14480637
0.785296871,0.718705123,0.066591748
0.722359338,0.741553415,-0.019194077
0.644312265,0.616745751,0.027566514
0.492735119,0.535366717,-0.042631598
0.660805712,0.69018966,-0.029383948
0.283854514,0.495175844,-0.21132133
0.452145647,0.678447626,-0.226301979
0.732769588,0.676919894,0.055849694
0.5175666,0.496410856,0.021155744
0.683163571,0.712146614,-0.028983043
0.747546958,0.648300521,0.099246437
0.817356792,0.831713083,-0.014356291
0.860055181,0.773034154,0.087021027
0.743838794,0.807139852,-0.063301058
0.865602681,0.764709759,0.100892922
0.551670334,0.565376692,-0.013706358
0.173670803,0.541961042,-0.368290239
0.760922926,0.796904331,-0.035981405
0.536497156,0.480616968,0.055880188
0.803205404,0.726904064,0.07630134
0.67460134,0.717461415,-0.042860075
0.391439796,0.561460819,-0.170021023
0.611333677,0.434161659,0.177172018
0.636217686,0.714772414,-0.078554728
0.585846159,0.706466797,-0.120620638
0.299069671,0.76996049,-0.470890819
0.59997438,0.708163612,-0.108189232
0.559868915,0.672668363,-0.112799448
0.713098272,0.803400657,-0.090302385
0.736658507,0.71488454,0.021773967
0.678541858,0.691044626,-0.012502768
0.55318867,0.649122853,-0.095934183
0.616752346,0.670460076,-0.05370773
0.700770371,0.682643236,0.018127135
0.518765146,0.524880142,-0.006114996
0.62011424,0.649164533,-0.029050293
0.657780347,0.691602502,-0.033822155
0.832528557,0.77777418,0.054754377
0.707534711,0.509970606,0.197564105
0.656508316,0.638857606,0.01765071
0.859636776,0.925210392,-0.065573616
0.251368935,0.423389947,-0.172021012
0.877371326,0.862974329,0.014396997
0.549786061,0.53201482,0.017771241
0.724579139,0.691688313,0.032890826
0.835989543,0.789478829,0.046510714
0.594271381,0.609513615,-0.015242234
0.66406814,0.581790749,0.082277391
0.405027312,0.539165652,-0.13413834
0.771072181,0.75972756,0.011344621
0.77164379,0.816111676,-0.044467886
0.454965444,0.62229354,-0.167328096
0.898998956,0.731526185,0.167472771
0.766648808,0.795501135,-0.028852327
0.564305089,0.48237744,0.081927649
0.800373155,0.790183024,0.010190131
0.793665658,0.80883963,-0.015173972
0.879088906,0.833295515,0.045793391
0.800157059,0.815002702,-0.014845643
0.780101633,0.667244479,0.112857154
0.836452249,0.867109907,-0.030657658
0.206335189,0.400835727,-0.194500538
0.837314951,0.857157688,-0.019842737
0.705617985,0.746221007,-0.040603022
0.682081035,0.642679955,0.03940108
0.829274112,0.817954576,0.011319536
0.662398221,0.533530441,0.12886778
0.223140725,0.30496089,-0.081820165
0.675402301,0.604466838,0.070935463
0.510166076,0.37136233,0.138803746
0.649040381,0.774579911,-0.12553953
0.816239333,0.788365811,0.027873522
0.846710069,0.81919724,0.027512829
0.291534804,0.525655753,-0.234120949
0.506415842,0.445000216,0.061415626
0.678944942,0.670627017,0.008317925
0.825277891,0.836902323,-0.011624432
0.76130433,0.703180315,0.058124015
0.73983155,0.729615736,0.010215814
0.743267803,0.670253571,0.073014232
0.711120999,0.673642046,0.037478953
0.730654465,0.68848882,0.042165645
0.768799497,0.592911386,0.175888111
0.659729768,0.618768644,0.040961124
0.267625435,0.513324012,-0.245698577
0.945815026,0.940543194,0.005271832
0.875499519,0.796855015,0.078644504
0.708941087,0.677601665,0.031339422
0.69267299,0.705228397,-0.012555407
0.495009672,0.523915373,-0.028905701
0.498556969,0.495245077,0.003311892
0.737682921,0.658314736,0.079368185
0.697089402,0.686815925,0.010273477
0.744608742,0.765766389,-0.021157647
0.769040579,0.453458453,0.315582126
0.230028048,0.649219138,-0.41919109
0.740654043,0.75811564,-0.017461597
0.401759554,0.379108572,0.022650982
0.864222535,0.839005908,0.025216627
0.764643032,0.625812498,0.138830534
0.84501907,0.814683988,0.030335082
0.785106744,0.799598006,-0.014491262
0.497915948,0.400426396,0.097489552
0.672385786,0.525461475,0.146924311
0.674076626,0.780114397,-0.106037771
0.542175167,0.674168334,-0.131993167
0.781963285,0.595319426,0.186643859
0.706839799,0.778753137,-0.071913338
0.51106526,0.56184907,-0.05078381
0.82406714,0.82528235,-0.00121521
0.807258377,0.734553623,0.072704754
0.685016208,0.680727756,0.004288452
0.525383577,0.60627701,-0.080893433
0.530640489,0.591435072,-0.060794583
0.480031891,0.570229095,-0.090197204
0.630962571,0.724362494,-0.093399923
0.68568936,0.720999869,-0.035310509
0.478448998,0.68944484,-0.210995842
0.58879256,0.514972982,0.073819578
0.645254593,0.653549295,-0.008294702
0.404111432,0.556486543,-0.152375111
0.73053206,0.666068223,0.064463837
0.611305988,0.682584845,-0.071278857
0.670186673,0.636616533,0.03357014
0.885300069,0.851199772,0.034100297
0.609438346,0.638987613,-0.029549267
0.937870413,0.865465296,0.072405117
0.805574979,0.812564063,-0.006989084
0.783087344,0.745542677,0.037544667
0.864814277,0.785590008,0.079224269
0.690259745,0.750776415,-0.06051667
0.733225175,0.612783408,0.120441767
0.831160876,0.857047744,-0.025886868
0.720149382,0.688316455,0.031832927
0.691133524,0.621468682,0.069664842
0.642485672,0.709498969,-0.067013297
0.83780094,0.79622649,0.04157445
0.768488323,0.714845064,0.053643259
0.692112541,0.564381954,0.127730587
0.76945976,0.728771706,0.040688054
0.895067786,0.86399984,0.031067946
0.914502749,0.890782353,0.023720396
0.811722475,0.745985742,0.065736733
0.657178049,0.399920844,0.257257205
0.672007864,0.682895987,-0.010888123
0.711542547,0.773531561,-0.061989014
0.722332543,0.686449548,0.035882995
0.815965998,0.861115883,-0.045149885
0.492660515,0.549571931,-0.056911416
0.918453322,0.837156944,0.081296378
0.928510166,0.864353617,0.064156549
0.713156261,0.682351468,0.030804793
0.706955226,0.734227268,-0.027272042
0.866913957,0.877008779,-0.010094822
0.694566958,0.713144228,-0.01857727
0.765828145,0.632544401,0.133283744
0.730506482,0.72248085,0.008025632
0.621364326,0.677819804,-0.056455478
0.560457479,0.699742393,-0.139284914
0.691272567,0.697171204,-0.005898637
0.580729463,0.484447419,0.096282044
0.715287122,0.736929433,-0.021642311
0.89988717,0.874877665,0.025009505
0.669987107,0.599136719,0.070850388
0.800052482,0.845922452,-0.04586997
0.924162097,0.922076545,0.002085552
0.462201725,0.424406356,0.037795369
0.801323833,0.766458073,0.03486576
0.869814828,0.845628075,0.024186753
0.888036581,0.93560389,-0.047567309
0.878550719,0.857856162,0.020694557
0.370663909,0.489162456,-0.118498547
0.393337625,0.470683401,-0.077345776
0.743729168,0.858381078,-0.11465191
0.85719655,0.896011542,-0.038814992
0.902287156,0.90940767,-0.007120514
0.86257559,0.819611374,0.042964216
0.703565897,0.765118726,-0.061552829
0.542964071,0.508831547,0.034132524
0.645239741,0.669638332,-0.024398591
0.822613926,0.838133308,-0.015519382
0.715461844,0.740158482,-0.024696638
0.552363202,0.438927752,0.11343545
0.726298225,0.658932083,0.067366142
0.772235929,0.686337317,0.085898612
0.51502689,0.656405446,-0.141378556
0.323282372,0.457680127,-0.134397755
0.73934285,0.619406635,0.119936215
0.907226655,0.901335503,0.005891152
0.698465273,0.675258323,0.02320695
0.52127696,0.544559254,-0.023282294
0.904509596,0.847384221,0.057125375
0.827976372,0.659995469,0.167980903
0.820977018,0.840677937,-0.019700919
0.712667926,0.688020458,0.024647468
0.74673403,0.566096511,0.180637519
0.555141844,0.640697476,-0.085555632
0.433016596,0.522648442,-0.089631846
0.767020689,0.688398749,0.07862194
0.217387217,0.470993095,-0.253605878
0.143630712,0.525228982,-0.38159827
0.252899629,0.545325522,-0.292425893
0.758162206,0.813428028,-0.055265822
0.74747032,0.712544983,0.034925337
0.474972167,0.554333193,-0.079361026
0.443993292,0.561587736,-0.117594444
0.758861089,0.746219015,0.012642074
