Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Happy,PHARRELL WILLIAMS,2014-01-18,98,1,47
All Of Me,JOHN LEGEND,2013-11-16,97,1,56
Dark Horse,KATY PERRY featuring JUICY J,2013-10-05,17,1,57
Talk Dirty,JASON DERULO featuring 2 CHAINZ,2014-01-04,89,3,33
Let It Go,IDINA MENZEL,2013-12-14,89,5,33
Pompeii,BASTILLE,2013-08-31,95,5,53
Team,LORDE,2013-10-12,90,6,38
Counting Stars,ONEREPUBLIC,2013-07-06,32,2,68
The Man,ALOE BLACC,2014-01-18,79,8,19
Drunk In Love,BEYONCE featuring JAY-Z,2014-01-04,12,2,20
Timber,PITBULL featuring KE$HA,2013-10-26,49,1,39
Best Day Of My Life,AMERICAN AUTHORS,2013-11-30,93,11,36
Show Me,KID INK featuring CHIS BROWN,2013-11-30,68,13,30
Story Of My Life,ONE DIRECTION,2013-11-16,6,6,32
Turn Down For What,DJ SNAKE &amp; LIL JON,2014-01-11,38,4,37
#SELFIE,THE CHAINSMOKERS,2014-03-15,55,16,11
Say Something,A GREAT BIG WORLD featuring CHRISTINA AGUILERA,2013-11-23,16,4,26
Let Her Go,PASSENGER,2013-08-17,95,5,43
Hey Brother,AVICII,2013-12-21,78,16,23
Burn,ELLIE GOULDING,2013-10-05,99,13,34
Wake Me Up!,AVICII,2013-07-13,81,4,53
The Monster,EMINEM featuring RIHANNA,2013-11-16,3,1,29
Animals,MARTIN GARRIX,2013-10-05,86,21,34
Demons,IMAGINE DRAGONS,2013-09-28,46,6,41
Royals,LORDE,2013-07-20,90,1,44
This Is How We Roll,FLORIDA GEORGIA LINE featuring LUKE BRYAN,2014-03-01,86,15,27
Not A Bad Thing,JUSTIN TIMBERLAKE,2014-03-15,65,8,22
Bottoms Up,BRANTLEY GILBERT,2014-01-04,58,20,25
My Hitta,YG X JEEZY X RICH HOMIE QUAN,2013-10-19,67,19,28
Na Na,TREY SONGZ,2014-02-08,91,21,28
Loyal,CHRIS BROWN featuring LIL WAYNE &amp; FRENCH MONTANA or &amp; TOO SH,2014-02-01,82,9,36
Paranoid,TY DOLLA $IGN featuring B.O.B,2014-01-04,97,29,20
Radioactive,IMAGINE DRAGONS,2012-09-29,91,3,85
Can't Remember To Forget You,SHAKIRA featuring RIHANNA,2014-02-01,28,15,19
Doin' What She Likes,BLAKE SHELTON,2014-02-01,84,35,17
Neon Lights,DEMI LOVATO,2014-01-11,96,36,20
Partition,BEYONCE,2014-01-25,90,23,21
Roar,KATY PERRY,2013-08-24,85,1,35
La La La,NAUGHTY BOY featuring SAM SMITH,2014-03-08,98,19,20
Drink To That All Night,JERROD NIEMANN,2014-01-18,90,34,20
Cop Car,KEITH URBAN,2014-02-15,74,41,18
I Hold On,DIERKS BENTLEY,2014-01-04,100,40,19
Wrecking Ball,MILEY CYRUS,2013-09-07,50,1,32
"Hold On, We're Going Home",DRAKE featuring MAJID JORDAN,2013-08-24,21,4,33
Give Me Back My Hometown,ERIC CHURCH,2014-01-25,95,36,20
Ain't It Fun,PARAMORE,2014-03-15,96,10,24
Stoner,YOUNG THUG,2014-03-01,75,47,15
The Worst,JHENE AIKO,2014-02-22,87,43,20
Brave,SARA BAREILLES,2013-07-06,100,23,41
Get Me Some Of That,THOMAS RHETT,2014-01-25,94,41,20
Young Girls,BRUNO MARS,2014-01-18,94,32,14
Let It Go,DEMI LOVATO,2013-12-14,64,38,20
Play It Again,LUKE BRYAN,2014-03-29,81,14,20
Who Do You Love?,YG featuring DRAKE,2014-03-29,78,54,20
Goodnight Kiss,RANDY HOUSER,2014-01-25,93,52,16
Rewind,RASCAL FLATTS,2014-02-01,83,38,20
19 You + Me,DAN + SHAY,2014-01-18,96,42,18
Human,CHRISTINA PERRI,2014-02-22,90,31,20
Take Me Home,CASH CASH featuring BEBE REXHA,2014-02-01,94,57,13
Magic,COLDPLAY,2014-03-22,24,14,14
When She Says Baby,JASON ALDEAN,2013-12-14,93,38,20
Do You Want To Build A Snowman?,"KRISTEN BELL, AGATHA LEE MONN &amp; KATIE LOPEZ",2014-01-11,65,51,18
Trophies,YOUNG MONEY featuring DRAKE,2014-03-22,73,50,20
Mmm Yeah,AUSTIN MAHONE featuring PITBULL,2014-03-22,93,49,13
For The First Time In Forever,KRISTEN BELL &amp; IDINA MENZEL,2014-01-11,74,57,19
Man Of The Year,SCHOOLBOY Q,2014-03-08,81,62,12
Adore You,MILEY CYRUS,2014-01-11,22,21,16
Drink A Beer,LUKE BRYAN,2013-11-23,79,31,20
Summer,CALVIN HARRIS,2014-04-05,69,7,26
Classic,MKTO,2014-03-01,96,14,27
See You Tonight,SCOTTY McCREERY,2013-12-28,86,52,16
Up Down (Do This All Day),T-PAIN featuring B.O.B,2013-12-07,95,62,20
Everything I Shouldn't Be Thinking About,THOMPSON SQUARE,2014-02-01,95,69,12
Helluva Life,FRANKIE BALLARD,2013-12-21,89,51,20
Beat Of The Music,BRETT ELDREDGE,2014-02-22,97,44,20
Do I Wanna Know?,ARCTIC MONKEYS,2013-12-21,99,70,20
I Luh Ya Papi,JENNIFER LOPEZ featuring FRENCH MONTANA,2014-03-29,98,77,2
Sleeping With A Friend,NEON TREES,2014-03-15,100,51,16
Automatic,MIRANDA LAMBERT,2014-03-15,97,35,18
Compass,LADY ANTEBELLUM,2013-11-23,87,46,20
Headlights,EMINEM featuring NATE RUESS,2014-03-29,86,73,7
Part II (On The Run),JAY Z featuring BEYONCE,2014-03-08,96,77,15
Fancy,IGGY AZALEA featuring CHARLI XCX,2014-03-22,88,1,39
Love Is An Open Door,KRISTEN BELL &amp; SANTINO FONTANA,2014-03-29,49,49,4
Love Me Again,JOHN NEWMAN,2013-12-07,85,30,18
Invisible,HUNTER HAYES,2014-03-29,93,77,9
Ride,SOMO,2014-01-25,100,76,15
The Walker,FITZ AND THE TANTRUMS,2014-03-29,9,9,10
Lettin' The Night Roll,JUSTIN MOORE,2014-03-08,100,49,20
On Top Of The World,IMAGINE DRAGONS,2014-02-15,100,79,14
Red Lights,TIESTO,2014-03-29,97,56,13
Oceans (Where Feet May Fail),HILLSONG UNITED,2014-02-22,94,83,11
Wild Wild Love,PITBULL featuring G.R.L.,2014-03-15,89,30,18
Odio,ROMEO SANTOS featuring DRAKE,2014-02-15,45,45,11
Move That Doh,"FUTURE featuring PHARRELL, PUSHA T &amp; CASINO",2014-03-29,99,46,18
Lookin' For That Girl,TIM McGRAW,2014-04-05,96,85,4
Can't Raise A Man,K. MICHELLE,2014-03-08,95,95,5
Beating Heart,ELLIE GOULDING,2014-04-05,98,88,3
Or Nah,TY DOLLA $IGN featuring WIZ KHALIFA &amp; DJ MUSTARD,2014-03-29,91,91,2
Latch,DISCLOSURE featuring SAM SMITH,2014-03-29,100,100,2
