Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Go Away Little Girl,DONNY OSMOND,1971-08-07,89,1,15
Spanish Harlem,ARETHA FRANKLIN,1971-07-31,69,2,12
Smiling Faces Sometimes,UNDISPUTED TRUTH,1971-06-26,80,3,18
Ain't No Sunshine,BILL WITHERS,1971-07-17,88,3,16
Uncle Albert / Admiral Halsey,PAUL AND LINDA McCARTNEY,1971-08-14,65,1,13
How Can You Mend A Broken Heart,BEE GEES,1971-06-26,73,1,15
I Just Want To Celebrate,RARE EARTH,1971-07-17,79,7,13
Take Me Home Country Roads,JOHN DENVER,1971-04-10,99,2,25
Signs,FIVE MAN ELECTRICAL BAND,1971-05-28,96,3,18
Reason To Believe / Maggie May,ROD STEWART,1971-07-17,98,1,21
Whatcha See Is Whatcha Get,DRAMATICS,1971-07-03,80,9,15
The Night They Drove Old Dixie Down,JOAN BAEZ,1971-08-14,72,3,15
Liar,THREE DOG NIGHT,1971-07-10,72,7,12
Stick Up,HONEY CONE,1971-08-07,68,11,12
Mercy Mercy Me,MARVIN GAYE,1971-07-03,70,4,12
Won't Get Fooled Again,THE WHO,1971-07-17,76,15,13
Superstar / Bless The Beasts And Children,THE CARPENTERS,1971-09-04,49,2,21
I Woke Up In Love This Morning,THE PARTRIDGE FAMILY,1971-08-14,63,13,11
Beginnings / Colour My World,CHICAGO,1971-06-26,83,7,13
Do You Know What I Mean,LEE MICHAELS,1971-07-31,97,6,17
Mr. Big Stuff,JEAN KNIGHT,1971-05-28,92,2,16
Sweet Hitch-Hiker,CREEDENCE CLEARWATER REVIVAL,1971-07-17,68,6,9
Bangla-Desh / Deep Blue,GEORGE HARRISON,1971-08-14,67,23,7
Tired Of Being Alone,AL GREEN,1971-07-24,76,11,19
Riders On The Storm,THE DOORS,1971-07-03,74,14,12
The Story In Your Eyes,MOODY BLUES,1971-08-07,88,23,11
Chirpy Chirpy Cheep Cheep,MAC AND KATIE KISSOON,1971-07-24,100,20,15
If You Really Love Me,STEVIE WONDER,1971-08-14,86,8,14
If Not For You,OLIVIA NEWTON-JOHN,1971-05-28,98,25,17
Make It Funky (Part 1),JAMES BROWN,1971-08-28,65,22,9
Saturday Morning Confusion,BOBBY RUSSELL,1971-07-10,99,28,14
So Far Away / Smackwater Jack,CAROLE KING,1971-08-28,71,14,10
Rain Dance,THE GUESS WHO,1971-08-14,81,19,12
Wedding Song,PAUL STOOKEY,1971-07-31,87,24,14
Sweet City Woman,THE STAMPEDERS,1971-08-14,83,8,14
Go Down Gamblin',"BLOOD, SWEAT AND TEARS",1971-07-31,88,32,8
Hot Pants,JAMES BROWN,1971-07-03,88,15,11
I Like To Do It,PEOPLE'S CHOICE,1971-07-24,88,38,10
K-Jee,NITE-LITERS,1971-07-31,98,39,13
Surrender,DIANA ROSS,1971-08-14,87,38,8
I Ain't Got Time Anymore,GLASS BOTTLE,1971-07-17,94,36,13
