Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Everything She Wants,WHAM,1985-03-23,60,1,20
Don't You (Forget About Me),SIMPLE MINDS,1985-02-23,90,1,22
Everybody Wants To Rule The World,TEARS FOR FEARS,1985-03-16,70,1,24
Axel F,HAROLD FALTERMEYER,1985-03-30,69,3,19
Smooth Operator,SADE,1985-03-02,83,5,20
Crazy For You,MADONNA,1985-03-02,55,1,21
One Night In Bangkok,MURRAY HEAD,1985-02-23,81,3,20
Suddenly,BILLY OCEAN,1985-03-23,66,4,22
Some Like It Hot,POWER STATION,1985-03-16,57,6,18
Things Can Only Get Better,HOWARD JONES,1985-03-23,75,5,23
Fresh,KOOL AND THE GANG,1985-03-23,73,9,19
Heaven,BRYAN ADAMS,1985-04-20,52,1,19
In My House,MARY JANE GIRLS,1985-03-09,87,7,22
We Are The World,USA FOR AFRICA,1985-03-23,21,1,18
Just A Gigolo / I Ain't Got Nobody,DAVID LEE ROTH,1985-03-23,70,12,17
Rhythm Of The Night,DeBARGE,1985-02-16,65,3,22
Walking On Sunshine,KATRINA AND THE WAVES,1985-03-23,86,9,21
Don't Come Around Here No More,TOM PETTY AND THE HEARTBREAKERS,1985-03-16,64,13,14
Angel,MADONNA,1985-04-27,48,5,17
One Lonely Night,REO SPEEDWAGON,1985-03-30,65,19,16
New Attitude,PATTI LaBELLE,1985-02-16,95,17,21
Say You're Wrong,JULIAN LENNON,1985-04-20,54,21,12
Smuggler's Blues,GLENN FREY,1985-04-06,74,12,19
Sussudio,PHIL COLLINS,1985-05-11,39,1,17
Obsession,ANIMOTION,1985-01-26,90,6,24
Never Ending Story,LIMAHL,1985-03-23,87,17,19
The Search Is Over,SURVIVOR,1985-04-20,70,4,21
All She Wants To Do Is Dance,DON HENLEY,1985-02-23,65,9,19
Till My Baby Comes Home,LUTHER VANDROSS,1985-03-16,90,29,16
Raspberry Beret,PRINCE &amp; THE REVOLUTION,1985-05-18,37,2,17
Would I Lie To You?,EURYTHMICS,1985-04-27,62,5,19
Invisible,ALISON MOYET,1985-03-09,83,31,17
Celebrate Youth,RICK SPRINGFIELD,1985-04-06,60,26,11
Voices Carry,TIL TUESDAY,1985-04-13,81,8,21
Nightshift,COMMODORES,1985-01-26,71,3,22
A View To A Kill,DURAN DURAN,1985-05-18,43,1,17
That Was Yesterday,FOREIGNER,1985-03-16,47,12,15
Show Some Respect,TINA TURNER,1985-04-20,65,37,10
Oh Girl,BOY MEETS GIRL,1985-04-06,79,39,13
Lucky In Love,MICK JAGGER,1985-04-27,65,38,11
Tough All Over,JOHN CAFFERTY &amp; THE BEAVER BROWN BAND,1985-05-11,53,22,15
The Goonies 'R Good Enough,CYNDI LAUPER,1985-05-18,45,10,15
Lost In Love,NEW EDITION,1985-03-30,77,35,14
You Give Good Love,WHITNEY HOUSTON,1985-05-11,67,3,21
Everytime You Go Away,PAUL YOUNG,1985-05-11,70,1,23
Crazy In The Night,KIM CARNES,1985-05-11,65,15,16
I'm On Fire,BRUCE SPRINGSTEEN,1985-02-16,54,6,20
Wake Up (Next To You),GRAHAM PARKER &amp; THE SHOT,1985-05-04,82,39,12
Do You Wanna Get Away,SHANNON,1985-04-06,77,49,15
Some Things Are Better Left Unsaid,DARYL HALL &amp; JOHN OATES,1985-03-16,55,18,13
Getcha Back,BEACH BOYS,1985-05-25,51,51,1
My Toot Toot,JEAN KNIGHT,1985-05-04,84,50,15
One More Night,PHIL COLLINS,1985-02-09,50,1,18
Only Lonely,BON JOVI,1985-04-20,88,54,8
Sentimental Street,NIGHT RANGER,1985-05-25,55,8,17
Black Cars,GINO VANNELLI,1985-05-04,85,42,16
Walking On The Chinese Wall,PHILIP BAILEY,1985-04-06,87,46,12
Dangerous,NATALIE COLE,1985-05-04,77,57,10
Along Comes A Woman,CHICAGO,1985-02-23,60,14,16
Through The Fire,CHAKA KHAN,1985-04-27,84,60,19
Rock & Roll Girls,JOHN FOGERTY,1985-03-16,65,20,12
Little By Little,ROBERT PLANT,1985-05-18,80,36,11
Just As I Am,AIR SUPPLY,1985-05-25,63,19,15
Missing You,DIANA ROSS,1984-12-01,82,10,27
Vox Humana,KENNY LOGGINS,1985-03-23,64,29,10
Hold Me,MENUDO,1985-05-11,85,62,11
Oo-Ee-Diddley-Bop,PETER WOLF,1985-04-27,81,61,5
Alone Again,DOKKEN,1985-05-04,86,64,11
Animal Instinct,COMMODORES,1985-05-25,69,43,9
Meeting In The Ladies Room,KLYMAXX,1985-05-11,89,59,11
Centerfield,JOHN FOGERTY,1985-05-25,71,44,13
Ways To Be Wicked,LONE JUSTICE,1985-05-11,86,71,6
Satisfaction Guaranteed,THE FIRM,1985-05-04,90,73,5
Everything I Need,MEN AT WORK,1985-05-25,74,47,9
Cannonball,SUPERTRAMP,1985-05-25,75,28,12
(Come On) Shout,ALEX BROWN,1985-05-04,93,76,6
Save The Night For Me,MAUREEN STEELE,1985-05-04,89,77,5
Find A Way,AMY GRANT,1985-05-18,85,29,16
People Are People,DEPECHE MODE,1985-05-25,79,13,18
Not Enough Love In The World,DON HENLEY,1985-05-25,80,34,17
Forever,KENNY LOGGINS,1985-05-25,81,40,22
Square Rooms,AL CORLEY,1985-05-11,96,80,5
The Lady Of My Heart,JACK WAGNER,1985-05-25,83,76,8
All You Zombies,HOOTERS,1985-05-18,89,58,11
Rock Me Tonight,FREDDIE JACKSON,1985-05-25,85,18,19
Go For Soda,KIM MITCHELL,1985-05-18,87,86,9
You're The Only Love,PAUL HYDE &amp; PAYOLAS,1985-05-18,95,84,4
Baby Come And Get It,POINTER SISTERS,1985-03-23,77,44,11
We Close Our Eyes,GO WEST,1985-02-23,95,41,15
Freak-A-Ristic,ATLANTIC STARR,1985-05-25,90,90,6
Material Girl,MADONNA,1985-02-09,43,2,17
Lover Girl,TEENA MARIE,1984-12-15,79,4,24
Welcome To The Pleasuredome,FRANKIE GOES TO HOLLYWOOD,1985-04-06,84,48,8
Imagination,BELOUIS SOME,1985-05-04,95,88,5
Forever Man,ERIC CLAPTON,1985-03-09,64,26,12
Talk To Me,FIONA,1985-04-13,90,64,7
Be Your Man,JESSE JOHNSON'S REVUE,1985-03-16,89,61,11
Somebody,BRYAN ADAMS,1985-02-02,59,11,17
Days Are Numbers,ALAN PARSONS PROJECT,1985-04-27,90,71,5
Mathematics,MELISSA MANCHESTER,1985-04-27,86,74,5
