Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Dreamlover,MARIAH CAREY,1993-08-07,40,1,29
I'd Do Anything For Love (But I Won't Do That),MEAT LOAF,1993-09-18,68,1,22
All That She Wants,ACE OF BASE,1993-09-18,92,2,36
Just Kickin' It,XSCAPE,1993-09-18,90,2,21
The River Of Dreams,BILLY JOEL,1993-07-31,64,3,27
Hey Mr. D.J.,ZHANE,1993-08-28,79,6,24
Whoomp! (There It Is),TAG TEAM,1993-05-29,65,2,45
Right Here (Human Nature) / Downtown,SWV,1993-07-17,55,2,22
Again,JANET JACKSON,1993-10-23,15,1,23
Anniversary,TONY! TONI! TONE!,1993-09-25,84,10,20
What Is Love,HADDAWAY,1993-08-28,87,11,26
If,JANET JACKSON,1993-07-24,57,4,27
Another Sad Love Song,TONI BRAXTON,1993-07-03,88,7,26
Two Steps Behind,DEF LEPPARD,1993-09-11,52,12,20
Cryin',AEROSMITH,1993-07-31,88,12,26
Sweat (A La La La La Long),INNER CIRCLE,1993-08-07,84,16,25
I Get Around,2PAC,1993-07-03,78,11,25
Shoop,SALT-N-PEPA,1993-10-09,68,4,25
Breathe Again,TONI BRAXTON,1993-10-16,53,3,35
No Rain,BLIND MELON,1993-08-21,90,20,23
Reason To Believe,ROD STEWART,1993-08-14,93,19,20
Baby I'm Yours,SHAI,1993-06-05,96,10,25
Soul To Squeeze,RED HOT CHILI PEPPERS,1993-08-28,95,22,20
Can We Talk,TEVIN CAMPBELL,1993-10-16,59,9,26
Boom! Shake The Room,JAZZY JEFF &amp; THE FRESH PRINCE,1993-08-07,67,13,20
Runaway Train,SOUL ASYLUM,1993-06-12,87,5,26
Lately,JODECI,1993-06-12,44,4,24
"Can't Help Falling In Love (From ""Sliver"")",UB40,1993-05-15,100,1,29
Hey Jealousy,GIN BLOSSOMS,1993-07-24,94,25,22
Gangsta Lean,DRS,1993-10-16,76,4,20
Everybody Hurts,R.E.M.,1993-09-11,89,29,20
"Will You Be There (From ""Free Willy"")",MICHAEL JACKSON,1993-07-17,63,7,20
Come Inside,INTRO,1993-09-04,93,33,20
Come Baby Come,K7,1993-09-04,96,18,21
Hopelessly,RICK ASTLEY,1993-09-04,84,28,20
Insane In The Brain,CYPRESS HILL,1993-07-10,47,19,20
Better Than You,LISA KEITH,1993-08-21,99,36,20
Let Me Ride,DR. DRE,1993-09-25,87,34,18
One Last Cry,BRIAN McKNIGHT,1993-06-12,89,13,22
Rain,MADONNA,1993-07-24,52,14,20
I Don't Wanna Fight,TINA TURNER,1993-05-29,83,9,24
Very Special,"BIG DADDY KANE feat SPINDERELLA, L WILLIAMS",1993-07-10,86,31,20
Something In Your Eyes,BELL BIV DEVOE,1993-08-21,89,38,19
Wild World,MR. BIG,1993-10-09,77,27,20
Hero,MARIAH CAREY,1993-10-23,71,1,30
Please Forgive Me,BRYAN ADAMS,1993-10-23,65,7,28
Break It Down Again,TEARS FOR FEARS,1993-07-17,78,25,20
Ooh Child,DINO,1993-07-10,73,27,20
If I Had No Loot,TONY! TONI! TONE!,1993-06-12,77,7,21
Ruffneck,MC LYTE,1993-07-17,89,35,20
When I Fall In Love,CELINE DION &amp; CLIVE GRIFFIN,1993-07-17,80,23,20
Human Wheels,JOHN MELLENCAMP,1993-09-18,98,48,14
Check Yo Self,ICE CUBE featuring DAS EFX,1993-07-31,85,20,20
(I Know I Got) Skillz,SHAQUILLE O'NEAL,1993-10-23,74,35,20
Pink Cashmere,PRINCE,1993-09-18,88,50,9
Indo Smoke,MISTA GRIMM,1993-09-25,96,56,20
Send Me A Lover,TAYLOR DAYNE,1993-10-02,85,50,14
Too Much Information,DURAN DURAN,1993-09-04,94,45,11
Nothing 'Bout Me,STING,1993-10-02,80,57,11
Runaway Love,EN VOGUE featuring FMOB,1993-10-16,51,51,10
Alright,KRIS KROSS featuring SUPERCAT,1993-07-31,33,19,19
Love For Love,ROBIN S,1993-08-21,82,53,19
Never Should've Let You Go,HI-FIVE,1993-10-16,82,30,20
Oh Carolina,SHAGGY,1993-08-14,99,59,17
Dreams,GABRIELLE,1993-10-09,83,26,28
Sex Me,R. KELLY,1993-10-30,66,20,19
I'm In Luv,JOE,1993-08-28,99,64,13
I'm Free,JON SECADA,1993-06-26,90,27,20
Mega Medley,ZAPP &amp; ROGER,1993-08-07,93,54,15
Chattahoochee,ALAN JACKSON,1993-07-10,84,46,20
Fields Of Gray,BRUCE HORNSBY,1993-10-09,94,69,11
Jessie,JOSHUA KADISON,1993-10-09,96,26,22
What's It To You,CLAY WALKER,1993-10-09,84,73,15
Foreplay,RAAB,1993-10-16,84,74,11
As Long As I Can Dream,EXPOSE,1993-10-16,80,55,14
Higher Ground,UB40,1993-10-09,93,45,20
Linger,CRANBERRIES,1993-10-23,91,8,24
Jimmy Olsen's Blues,SPIN DOCTORS,1993-10-09,85,78,9
Chief Rocka,LORDS OF THE UNDERGROUND,1993-07-10,95,55,20
Both Sides Of The Story,PHIL COLLINS,1993-10-30,80,25,17
"Easy Come, Easy Go",GEORGE STRAIT,1993-10-09,78,71,10
Paying The Price Of Love,BEE GEES,1993-10-23,87,74,9
Keep Ya Head Up,2PAC,1993-10-30,83,12,20
Time And Chance,COLOR ME BADD,1993-10-30,84,23,19
I'm A Player,TOO SHORT,1993-10-23,86,85,3
Creep,RADIOHEAD,1993-06-26,92,34,20
Slow And Easy,ZAPP &amp; ROGER,1993-10-30,87,43,20
Girl U For Me / Lose Control,SILK,1993-06-19,85,26,20
Method Man,WU-TANG CLAN,1993-10-09,92,69,14
Run To You,WHITNEY HOUSTON,1993-06-26,83,31,20
Push The Feeling On,NIGHTCRAWLERS,1993-10-02,86,80,15
Reality,YOLANDA,1993-10-30,92,72,10
Sunday Morning,"EARTH, WIND &amp; FIRE",1993-08-28,85,53,10
The Grand Tour,AARON NEVILLE,1993-10-09,90,90,5
Never Keeping Secrets,BABYFACE,1993-10-23,89,15,23
Written On Ya Kitten,NAUGHTY BY NATURE,1993-10-16,95,93,3
Shifftee,ONYX,1993-10-16,92,92,3
