Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
That's What Friends Are For,DIONNE &amp; FRIENDS,1985-11-09,67,1,23
Burning Heart,SURVIVOR,1985-11-02,64,2,22
I'm Your Man,WHAM,1985-11-30,55,3,18
Talk To Me,STEVIE NICKS,1985-11-16,66,4,18
Say You Say Me,LIONEL RICHIE,1985-11-09,40,1,20
My Hometown,BRUCE SPRINGSTEEN,1985-12-07,55,6,15
When The Going Gets Tough,BILLY OCEAN,1985-11-30,63,2,23
Spies Like Us,PAUL McCARTNEY,1985-11-23,59,7,17
Walk Of Life,DIRE STRAITS,1985-11-02,61,7,21
Go Home,STEVIE WONDER,1985-11-23,67,10,17
How Will I Know,WHITNEY HOUSTON,1985-12-07,60,1,23
Conga,MIAMI SOUND MACHINE,1985-10-19,95,10,27
Kyrie,MR. MISTER,1985-12-21,61,1,20
I Miss You,KLYMAXX,1985-09-14,86,5,29
Living In America,JAMES BROWN,1985-12-07,91,4,19
The Sweetest Taboo,SADE,1985-11-23,90,5,22
Goodbye,NIGHT RANGER,1985-11-09,80,17,18
Sidewalk Talk,JELLYBEAN,1985-11-16,80,18,18
Party All The Time,EDDIE MURPHY,1985-10-05,82,2,22
Life In A Northern Town,DREAM ACADEMY,1985-11-30,89,7,21
Alive And Kicking,SIMPLE MINDS,1985-10-19,52,3,20
A Love Bizarre,SHEILA E,1985-11-16,84,11,23
Sara,STARSHIP,1985-12-28,65,1,20
Silent Running,MIKE AND THE MECHANICS,1985-11-23,95,6,24
Small Town,JOHN COUGAR MELLENCAMP,1985-11-02,51,6,18
It's Only Love,BRYAN ADAMS &amp; TINA TURNER,1985-11-23,53,15,14
Tarzan Boy,BALTIMORA,1985-10-19,80,13,26
The Sun Always Shines On TV,A-HA,1985-11-30,79,20,17
Tonight She Comes,CARS,1985-11-02,59,7,17
Everything In My Heart,COREY HART,1985-11-30,74,30,15
Secret Lovers,ATLANTIC STARR,1985-12-28,80,3,23
Face To Face,PETE TOWNSHEND,1985-11-09,87,26,16
Digital Display,READY FOR THE WORLD,1985-12-07,92,21,18
You're A Friend Of Mine,CLARENCE CLEMONS &amp; JACKSON BROWNE,1985-10-26,80,18,19
King For A Day,THOMPSON TWINS,1986-01-18,52,8,16
He'll Never Love You,FREDDIE JACKSON,1985-12-14,96,25,15
These Dreams,HEART,1986-01-18,54,1,20
Russians,STING,1986-01-18,58,16,13
Day By Day,HOOTERS,1985-12-14,85,18,18
Everybody Dance,TA MARA &amp; THE SEEN,1985-10-12,87,24,21
Separate Lives,PHIL COLLINS &amp; MARILYN MARTIN,1985-10-05,45,1,21
Stages,ZZ TOP,1986-01-18,62,21,12
Somewhere,BARBRA STREISAND,1985-12-14,86,43,14
Nikita,ELTON JOHN,1986-01-18,71,7,18
Sex As A Weapon,PAT BENATAR,1985-11-23,72,28,13
Object Of My Desire,STARPOINT,1985-09-28,76,25,24
Go,ASIA,1985-12-07,86,46,11
This Could Be The Night,LOVERBOY,1986-01-18,87,10,18
Beat's So Lonely,CHARLIE SEXTON,1985-12-14,93,17,20
Sanctify Yourself,SIMPLE MINDS,1986-01-25,64,14,14
Caravan Of Love,ISLEY / JASPER / ISLEY,1985-12-07,96,51,14
Broken Wings,MR MISTER,1985-09-21,84,1,22
Another Night,ARETHA FRANKLIN,1986-01-18,74,22,14
R.O.C.K. In The USA,JOHN COUGAR MELLENCAMP,1986-02-01,54,2,17
(How To Be A) Millionaire,ABC,1986-01-18,81,20,14
Super Bowl Shuffle,CHICAGO BEARS SHUFFLIN' CREW,1986-01-11,92,41,9
Own The Night,CHAKA KHAN,1985-12-21,93,57,9
Let's Go All The Way,SLY FOX,1985-12-28,85,7,25
Night Moves,MARILYN MARTIN,1986-01-18,82,28,18
What You Need,INXS,1986-01-18,96,5,20
Perfect Way,SCRITTI POLITTI,1985-09-07,87,11,25
Never,HEART,1985-09-14,70,4,24
Secret,ORCHESTRAL MANOEUVRES IN THE DARK,1985-12-14,91,63,13
Goodbye Is Forever,ARCADIA,1986-02-01,64,33,10
No Easy Way Out,ROBERT TEPPER,1986-01-25,80,22,16
Strength,ALARM,1985-12-28,91,61,10
Election Day,ARCADIA,1985-10-26,46,6,16
We Built This City,STARSHIP,1985-09-07,73,1,24
Bop,DAN SEALS,1986-01-25,83,42,15
Love Is The Seventh Wave,STING,1985-11-09,61,17,13
Emergency,KOOL AND THE GANG,1985-10-26,77,18,16
Baby Talk,ALISHA,1985-12-21,90,68,17
Sleeping Bag,ZZ TOP,1985-10-19,49,8,17
Can You Feel The Beat,LISA LISA AND CULT JAM,1985-11-16,94,69,20
Needles And Pins,TOM PETTY AND THE HEARTBREAKERS with STEVIE NICKS,1986-02-01,75,37,9
Count Me Out,NEW EDITION,1985-11-02,88,51,15
Manic Monday,BANGLES,1986-01-25,86,2,20
One Vision,QUEEN,1985-12-07,88,61,10
Do Me Baby,MEL'ISA MORGAN,1986-01-25,94,46,14
I'm Not The One,CARS,1986-02-01,80,32,11
Live Is Life,OPUS,1986-01-25,88,32,16
Pleasure And Pain,DIVINYLS,1986-01-25,89,76,7
Who's Zoomin' Who,ARETHA FRANKLIN,1985-09-28,51,7,19
Tender Love,FORCE MD'S,1986-02-01,84,10,19
