Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Mickey,TONI BASIL,1982-09-04,83,1,27
Gloria,LAURA BRANIGAN,1982-07-10,84,2,36
Maneater,DARYL HALL &amp; JOHN OATES,1982-10-16,65,1,23
Truly,LIONEL RITCHIE,1982-10-09,60,1,18
The Girl Is Mine,MICHAEL JACKSON / PAUL McCARTNEY,1982-11-06,45,2,18
Steppin' Out,JOE JACKSON,1982-08-21,88,6,27
Dirty Laundry,DON HENLEY,1982-10-30,73,3,19
Sexual Healing,MARVIN GAYE,1982-10-30,78,3,21
Rock This Town,THE STRAY CATS,1982-09-18,80,9,21
Muscles,DIANA ROSS,1982-10-02,61,10,17
It's Raining Again,SUPERTRAMP,1982-10-30,31,11,13
Up Where We Belong,JOE COCKER &amp; JENNIFER WARNES,1982-08-21,89,1,23
Shadows Of The Night,PAT BENATAR,1982-10-16,69,13,16
Down Under,MEN AT WORK,1982-11-06,79,1,25
Heartbreaker,DIONNE WARWICK,1982-10-09,68,10,22
Heart Attack,OLIVIA NEWTON-JOHN,1982-09-04,67,3,21
Heartlight,NEIL DIAMOND,1982-09-11,69,5,19
Africa,TOTO,1982-10-30,75,1,21
Rock The Casbah,THE CLASH,1982-10-02,90,8,24
The Look Of Love,ABC,1982-09-11,77,18,25
You And I,EDDIE RABBITT with CRYSTAL GAYLE,1982-10-09,90,7,29
Love Me Tomorrow,CHICAGO,1982-09-25,74,22,15
Missing You,DAN FOGELBERG,1982-10-09,72,23,16
You Can't Hurry Love,PHIL COLLINS,1982-11-06,77,10,21
"Baby, Come To Me",PATTI AUSTIN with JAMES INGRAM,1982-10-16,91,1,28
I.G.Y. (What A Beautiful World),DONALD FAGEN,1982-10-09,56,26,14
The Other Guy,LITTLE RIVER BAND,1982-11-20,59,11,18
Be My Lady,JEFFERSON STARSHIP,1982-10-09,73,28,16
Hand To Hold On To,JOHN COUGAR,1982-11-06,72,19,18
On The Wings Of Love,JEFFREY OSBORNE,1982-09-25,83,29,18
Heart To Heart,KENNY LOGGINS,1982-11-27,59,15,17
You Got Lucky,TOM PETTY AND THE HEARTBREAKERS,1982-11-13,58,20,18
Everybody Wants You,BILLY SQUIER,1982-10-02,84,32,17
A Penny For Your Thoughts,TAVARES,1982-09-18,78,33,21
Goody Two Shoes,ADAM ANT,1982-11-13,85,12,21
What About Me,MOVING PICTURES,1982-09-18,75,29,26
I Do,THE J. GEILS BAND,1982-11-20,56,24,14
"Let's Go Dancin' (Oooh La, La, La)",KOOL AND THE GANG,1982-10-30,79,30,15
Shock The Monkey,PETER GABRIEL,1982-10-23,80,29,18
Love In Store,FLEETWOOD MAC,1982-11-27,72,22,14
Whatcha Gonna Do,CHILLIWACK,1982-10-23,76,41,13
Southern Cross,"CROSBY, STILLS AND NASH",1982-09-18,69,18,17
Does It Make You Remember,KIM CARNES,1982-11-06,78,36,13
1999,PRINCE,1982-10-16,110,44,14
Two Less Lonely People In The World,AIR SUPPLY,1982-11-13,72,38,14
Used To Be,CHARLENE &amp; STEVIE WONDER,1982-10-30,76,46,11
"(You're So Square) Baby, I Don't Care",JONI MITCHELL,1982-11-20,78,47,9
Space Age Love Song,A FLOCK OF SEAGULLS,1982-11-13,83,30,18
I Gotta Try,MICHAEL McDONALD,1982-11-13,76,44,11
Heart Of The Night,JUICE NEWTON,1982-11-27,73,25,16
Allentown,BILLY JOEL,1982-11-27,76,17,22
"Theme From ""Dynasty""",BILL CONTI,1982-11-06,89,52,9
Wake Up My Love,GEORGE HARRISON,1982-11-20,68,53,5
Pressure,BILLY JOEL,1982-09-25,72,20,17
Bad Boy / Having A Party,LUTHER VANDROSS,1982-10-30,90,55,12
Nobody,SYLVIA,1982-08-28,89,15,20
Memory,BARRY MANILOW,1982-11-20,79,39,14
Right Before Your Eyes,AMERICA,1982-11-27,78,45,13
Bad Boy,RAY PARKER JR.,1982-12-04,70,35,12
Forever Mine,THE MOTELS,1982-11-13,77,60,8
Put It In A Magazine,SONNY CHARLES,1982-11-13,90,40,14
I Know There's Something Going On,FRIDA,1982-10-23,109,13,31
Twilight Zone,GOLDEN EARRING,1982-11-27,80,10,27
I'm So Excited,THE POINTER SISTERS,1982-09-18,79,30,16
Goodbye To You,SCANDAL,1982-11-13,86,65,11
Psychobabble,THE ALAN PARSONS PROJECT,1982-11-27,82,57,10
Nowhere To Run,SANTANA,1982-11-27,79,66,8
You Don't Want Me Anymore,STEEL BREEZE,1982-08-28,67,16,20
Destination Unknown,MISSING PERSONS,1982-10-02,85,42,14
Your Love Is Driving Me Crazy,SAMMY HAGAR,1982-12-11,70,13,19
The Elvis Medley,ELVIS PRESLEY,1982-11-27,84,71,7
Do You Really Want To Hurt Me,CULTURE CLUB,1982-12-04,80,2,25
All Those Lies,GLENN FREY,1982-12-11,73,41,12
On The Loose,SAGA,1982-12-04,86,26,18
After I Cry Tonight,LANIER AND CO.,1982-12-04,84,48,13
Cross My Heart,LEE RITENOUR with ERIC TAGG,1982-12-04,82,69,7
I Knew You When,LINDA RONSTADT,1982-12-11,77,37,12
American Heartbeat,SURVIVOR,1982-09-25,79,17,16
Painted Picture,THE COMMODORES,1982-12-04,85,70,6
Pass The Dutchie,MUSICAL YOUTH,1982-12-11,80,10,18
Who Can It Be Now,MEN AT WORK,1982-07-03,106,1,28
