Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Le Freak,CHIC,1978-10-28,82,1,25
Y.M.C.A.,THE VILLAGE PEOPLE,1978-10-21,87,2,26
Da Ya Think I'm Sexy,ROD STEWART,1978-12-23,40,1,21
A Little More Love,OLIVIA NEWTON-JOHN,1978-11-25,68,3,20
Too Much Heaven / Rest Your Love On Me,THE BEE GEES,1978-11-18,35,1,21
My Life,BILLY JOEL,1978-11-04,69,3,19
Every 1's A Winner,HOT CHOCOLATE,1978-11-11,75,6,18
Fire,THE POINTER SISTERS,1978-11-11,86,2,23
September,"EARTH, WIND AND FIRE",1978-11-18,79,8,17
I Will Survive,GLORIA GAYNOR,1978-11-25,107,1,30
Lotta Love,NICOLETTE LARSON,1978-11-25,86,8,19
I Was Made For Dancin',LEIF GARRETT,1978-11-11,85,10,21
New York Groove,ACE FREHLEY,1978-10-14,87,13,21
Somewhere In The Night,BARRY MANILOW,1978-12-16,75,9,15
Got To Be Real,CHERYL LYNN,1978-12-02,78,12,18
Shake It,IAN MATTHEWS,1978-11-18,90,13,19
Soul Man,THE BLUES BROTHERS,1978-12-09,86,14,15
Heaven Knows,DONNA SUMMER with BROOKLYN DREAMS,1979-01-13,77,4,19
No Tell Lover,CHICAGO,1978-12-23,77,14,15
Hold The Line,TOTO,1978-10-07,84,5,21
Don't Hold Back,CHANSON,1978-11-11,83,21,16
"Blue Morning, Blue Day",FOREIGNER,1978-12-23,75,15,14
The Gambler,KENNY ROGERS,1978-11-04,84,16,22
Don't Cry Out Loud,MELISSA MANCHESTER,1978-11-18,87,10,23
Ooh Baby Baby,LINDA RONSTADT,1978-11-11,59,7,16
You Don't Bring Me Flowers,BARBRA AND NEIL,1978-10-28,48,1,17
Take Me To The River,THE TALKING HEADS,1978-10-28,110,26,18
Home And Dry,GERRY RAFFERTY,1978-12-02,79,28,13
Baby I'm Burnin' / I Really Got The Feeling,DOLLY PARTON,1978-12-09,88,25,14
Shake Your Groove Thing,PEACHES AND HERB,1978-12-16,83,5,22
Shattered,THE ROLLING STONES,1978-12-16,78,31,10
Love Don't Live Here Anymore,ROSE ROYCE,1978-12-09,81,32,11
Dancin' Shoes,NIGEL OLSSON,1978-12-16,79,18,16
Promises / Watch Out For Lucy,ERIC CLAPTON AND HIS BAND,1978-10-14,85,9,18
One Last Kiss,THE J. GEILS BAND,1978-11-18,89,35,13
Lady,THE LITTLE RIVER BAND,1979-01-06,88,10,20
Every Time I Think Of You,THE BABYS,1979-01-06,80,13,16
What You Won't Do For Love,BOBBY CALDWELL,1978-12-23,83,9,20
We've Got Tonite,BOB SEGER AND THE SILVER BULLET BAND,1978-10-28,84,13,17
You Thrill Me,EXILE,1978-11-25,82,40,11
What A Fool Believes,THE DOOBIE BROTHERS,1979-01-20,73,1,20
I Don't Wanna Lose You,DARYL HALL AND JOHN OATES,1978-12-09,85,42,10
You Can Do It,DOBIE GRAY,1978-12-23,86,37,11
Dancing In The City,MARSHALL HAIN,1978-12-09,92,43,11
Sing For The Day / Renegade,STYX,1979-01-06,75,41,8
Stormy,SANTANA,1979-01-06,76,32,10
Haven't Stop Dancing Yet,GONZALEZ,1978-12-09,110,26,16
Crazy Love,POCO,1979-01-20,72,17,14
I Just Fall In Love Again,ANNE MURRAY,1979-01-27,57,12,16
You Make Me Feel (Mighty Real),SYLVESTER,1979-01-13,85,36,10
You Need A Woman Tonight,THE CAPTAIN AND TENNILLE,1978-12-09,82,40,10
Song On The Radio,AL STEWART,1979-01-27,60,29,9
(Our Love) Don't Throw It All Away,ANDY GIBB,1978-10-14,70,9,18
Dancin' Shoes,THE FAITH BAND,1978-12-16,90,54,9
Forever In Blue Jeans,NEIL DIAMOND,1979-01-27,66,20,11
You Stepped Into My Life,MELBA MOORE,1979-01-20,75,47,7
Sharing The Night Together,DR. HOOK,1978-09-16,79,6,22
Get Down,GENE CHANDLER,1978-11-18,105,53,16
I Go To Rio,PABLO CRUISE,1979-01-13,88,46,8
Free Me From My Freedom / Tie Me To A Tree (Handcuff Me),BONNIE POINTER,1978-11-18,99,58,14
A Little Lovin' (Keeps The Doctor Away),THE RAES,1978-12-16,93,61,9
Lonely Wind,KANSAS,1979-01-20,74,60,5
"Pops, We Love You (A Tribute To Father)","DIANA ROSS, MARVIN GAYE, SMOKEY ROBINSON &amp; STEVIE WONDER",1979-01-20,78,59,8
Every Which Way But Loose,EDDIE RABBITT,1979-01-20,87,30,11
I Don't Know If It's Right,"EVELYN ""CHAMPAGNE"" KING",1979-01-06,86,23,16
"Goodbye, I Love You",FIREFALL,1979-01-20,88,43,9
Maybe I'm A Fool,EDDIE MONEY,1979-01-27,81,22,13
Who Do Ya Love,K.C. AND THE SUNSHINE BAND,1978-12-16,88,68,8
Chase,GIORGIO MORODER,1979-01-20,90,33,12
Not Fade Away / Texas (When I Die),TANYA TUCKER,1979-01-06,109,70,6
"Baby, I Need Your Lovin'",ERIC CARMEN,1979-01-27,75,62,5
Our Love Is Insane,DESMOND CHILD AND ROGUE,1979-01-20,89,51,11
Music Box Dancer,FRANK MILLS,1979-01-27,84,3,20
Superman,HERBIE MANN,1979-01-13,90,26,18
Knock On Wood,AMII STEWART,1979-01-27,85,1,20
Livin' It Up (Friday Night),BELL AND JAMES,1979-01-27,88,15,16
Chip Away The Stone,AEROSMITH,1979-01-20,81,77,3
Stumblin' In,SUZI QUATRO &amp; CHRIS NORMAN,1979-01-27,89,4,22
Run Home Girl,SAD CAFE,1979-01-06,110,71,10
Fancy Dancer,FRANKIE VALLI,1979-01-27,90,77,4
Take That To The Bank,SHALAMAR,1979-01-06,106,79,7
Dog And Butterfly,HEART,1979-02-03,82,34,10
"Theme From ""Superman"" (MainTitle)",THE LONDON SYMPHONY ORCHESTRA / JOHN WILLIAMS,1979-01-27,86,81,4
All The Time In The World,DR. HOOK,1979-02-03,84,54,7
Bad Breaks,CAT STEVENS,1979-01-27,87,83,4
Four Strong Winds,NEIL YOUNG,1979-02-03,86,61,7
For You And I,10CC,1979-01-27,107,85,4
Bustin' Loose (Part 1),CHUCK BROWN AND THE SOUL SEARCHERS,1979-01-27,103,34,13
Oh Honey,DELEGATION,1979-02-03,89,45,12
Survivor,CINDY BULLENS,1979-02-03,90,56,7
The Football Card,GLENN SUTTON,1979-01-06,70,46,5
Double Vision,FOREIGNER,1978-09-23,67,2,20
I Love The Night Life (Disco 'Round),ALICIA BRIDGES,1978-07-08,86,5,31
Shoot Me (With Your Love),TASHA THOMAS,1979-01-13,105,91,7
Strange Way,FIREFALL,1978-09-30,86,11,19
Lost In Your Love,JOHN PAUL YOUNG,1978-12-09,90,55,9
How You Gonna See Me Now,ALICE COOPER,1978-10-21,75,12,16
A Man I'll Never Be,BOSTON,1978-11-18,84,31,12
Instant Replay,DAN HARTMAN,1978-10-14,88,29,17
You Took The Words Right Out Of My Mouth,MEAT LOAF,1978-11-11,90,39,13
Now That We Found Love,THIRD WORLD,1979-02-03,101,101,1
Long Stroke,THE ADC BAND,1979-01-20,101,101,6
Just The Way You Are,BARRY WHITE,1979-02-03,103,102,8
Dancin',GREY AND HANKS,1979-02-03,104,83,7
Star Cruiser,GREGG DIAMOND,1979-01-27,108,102,8
I Got My Mind Made Up (You Can Get It Girl),INSTANT FUNK,1979-02-03,106,20,20
I'll Be Waiting,ROBERT JOHNSON,1979-01-27,106,106,2
Children On Sanchez,CHUCK MANGIONE,1979-01-27,110,108,4
Remember,THE GREG KIHN BAND,1979-02-03,109,105,4
Just Freak,SLAVE,1979-02-03,110,110,1
