Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Someone Like You,ADELE,2011-07-30,97,1,38
Moves Like Jagger,MAROON 5 featuring CHRISTINA AGUILERA,2011-07-09,8,1,49
Pumped Up Kicks,FOSTER THE PEOPLE,2011-05-14,96,3,40
Party Rock Anthem,LMFAO featuring LAUREN BENNETT &amp; GOONROCK,2011-04-16,88,1,67
Super Bass,NICKI MINAJ,2011-05-14,98,3,39
You And I,LADY GAGA,2011-08-27,96,6,19
Lighters,BAD MEETS EVIL featuring BRUNO MARS,2011-07-02,16,4,22
You Make Me Feel...,COBRA STARSHIP featuring SABI,2011-07-30,76,7,29
Give Me Everything,"PITBULL featuring NE-YO, AFROJACK &amp; NAYER",2011-04-16,60,1,45
Last Friday Night (T.G.I.F.),KATY PERRY,2011-06-18,63,1,23
Cheers (Drink To That),RIHANNA,2011-08-13,91,7,18
Stereo Hearts,GYM CLASS HEROES featuring ADAM LEVINE,2011-07-02,85,4,37
I Wanna Go,BRITNEY SPEARS,2011-07-02,89,7,19
How To Love,LIL WAYNE,2011-06-11,69,5,24
Good Life,ONEREPUBLIC,2011-04-23,97,8,34
Mirror,LIL WAYNE featuring BRUNO MARS,2011-09-17,16,16,3
Rolling In The Deep,ADELE,2011-01-29,97,1,64
Tonight Tonight,HOT CHELLE RAE,2011-04-30,93,7,30
If I Die Young,THE BAND PERRY,2011-06-25,46,14,25
Love On Top,BEYONCE,2011-09-17,20,20,3
Barefoot Blue Jean Night,JAKE OWEN,2011-05-21,96,21,23
Otis,JAY-Z &amp; KANYE WEST featuring OTIS REDDING,2011-08-06,47,12,20
Remind Me,BRAD PAISLEY duet with CARRIE UNDERWOOD,2011-06-25,59,17,20
I'm On One,"DJ KHALED featuring DRAKE, RICK ROSS &amp; LIL WAYNE",2011-06-04,78,10,23
The Edge Of Glory,LADY GAGA,2011-05-28,3,3,24
Motivation,KELLY ROWLAND featuring LIL WAYNE,2011-04-30,55,17,25
Just A Kiss,LADY ANTEBELLUM,2011-05-21,7,7,42
In The Dark,DEV,2011-08-20,92,11,20
Headlines,DRAKE,2011-08-27,13,13,25
Take A Back Road,RODNEY ATKINS,2011-06-18,92,23,23
Best Thing I Never Had,BEYONCE,2011-06-18,84,16,20
Dirt Road Anthem,JASON ALDEAN,2011-04-23,68,7,27
Blunt Blowin',LIL WAYNE,2011-09-17,33,33,4
God Gave Me You,BLAKE SHELTON,2011-07-30,65,22,25
You And Tequila,KENNY CHESNEY featuring GRACE POTTER,2011-06-11,92,33,20
Mr. Saxobeat,ALEXANDRA STAN,2011-07-30,92,21,20
Turn Me On,DAVID GUETTA featuring NICKI MINAJ,2011-09-17,37,37,2
Knee Deep,ZAC BROWN BAND featuring JIMMY BUFFETT,2011-05-28,73,18,20
Without You,DAVID GUETTA featuring USHER,2011-09-17,39,4,30
She Will,LIL WAYNE featuring DRAKE,2011-09-03,3,3,21
Just Can't Get Enough,THE BLACK EYED PEAS,2011-03-05,92,3,31
Made In America,TOBY KEITH,2011-06-25,95,40,20
Beautiful People,CHRIS BROWN featuring BENNY BENASSI,2011-09-17,43,43,4
Take Over Control,AFROJACK featuring EVA SIMONS,2011-07-02,96,41,20
Marvin's Room,DRAKE,2011-08-06,68,21,17
Crazy Girl,ELI YOUNG BAND,2011-09-03,45,30,14
E.T.,KATY PERRY featuring KANYE WEST,2011-03-05,28,1,29
On The Floor,JENNIFER LOPEZ featuring PITBULL,2011-03-12,9,3,29
Marvin & Chardonnay,BIG SEAN featuring KANYE WEST &amp; ROSCOE DASH,2011-08-06,88,32,20
Dancin' Away With My Heart,LADY ANTEBELLUM,2011-09-17,50,50,1
Rain Over Me,PITBULL featuring MARC ANTHONY,2011-07-23,93,30,17
MegaMan,LIL WAYNE,2011-09-17,52,52,1
Nothing,THE SCRIPT,2011-08-27,89,32,20
Pretty Girls,IYAZ featuring TRAVIE McCOY,2011-08-06,93,43,12
Country Girl (Shake It For Me),LUKE BRYAN,2011-05-07,22,22,20
Every Teardrop Is A Waterfall,COLDPLAY,2011-06-18,29,14,18
Gucci Gucci,KREAYSHAWN,2011-08-13,82,57,10
Long Hot Summer,KEITH URBAN,2011-07-30,89,45,18
Love You Like A Love Song,SELENA GOMEZ &amp; THE SCENE,2011-07-09,72,22,38
Keep Your Head Up,ANDY GRAMMER,2011-06-18,94,53,20
It Girl,JASON DERULO,2011-08-27,39,17,22
Am I The Only One,DIERKS BENTLEY,2011-05-21,89,39,20
Love Done Gone,BILLY CURRINGTON,2011-07-02,98,58,15
Fly,NICKI MINAJ featuring RIHANNA,2011-09-17,64,19,19
My Body,YOUNG THE GIANT,2011-09-17,65,65,1
The Adventures Of Rain Dance Maggie,RED HOT CHILI PEPPERS,2011-08-06,38,38,17
Better With The Lights Off,NEW BOYZ featuring CHRIS BROWN,2011-07-23,76,38,18
Sparks Fly,TAYLOR SWIFT,2011-08-27,84,42,18
Easy,RASCAL FLATTS featuring NATASHA BEDINGFIELD,2011-08-13,87,43,23
Out Of My Head,LUPE FIASCO featuring TREY SONGZ,2011-06-11,98,40,17
Just Fishin',TRACE ADKINS,2011-06-18,98,61,20
Baggage Claim,MIRANDA LAMBERT,2011-08-27,67,44,20
Skyscraper,DEMI LOVATO,2011-07-30,10,10,15
Here For A Good Time,GEORGE STRAIT,2011-07-16,65,46,20
Country Must Be Country Wide,BRANTLEY GILBERT,2011-07-23,84,50,20
Sexy And I Know It,LMFAO,2011-09-17,76,1,42
Quickie,MIGUEL,2011-08-06,95,62,14
Where Them Girls At,DAVID GUETTA featuring FLO RIDA &amp; NICKI MINAJ,2011-05-21,14,14,20
It's Good,LIL WAYNE featuring DRAKE &amp; JADAKISS,2011-09-17,79,79,1
Set Fire To The Rain,ADELE,2011-09-10,92,72,6
