Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Celebration,KOOL AND THE GANG,1980-10-26,87,1,30
The Tide Is High,BLONDIE,1980-11-16,81,1,26
I Love A Rainy Night,EDDIE RABBITT,1980-11-09,89,1,28
9 To 5,DOLLY PARTON,1980-11-30,73,1,26
Passion,ROD STEWART,1980-11-23,50,5,20
(Just Like) Starting Over,JOHN LENNON,1980-11-02,38,1,22
Every Woman In The World,AIR SUPPLY,1980-10-26,84,5,22
Woman,JOHN LENNON,1981-01-17,36,2,20
It's My Turn,DIANA ROSS,1980-10-26,86,9,21
Giving It Up For Your Love,DELBERT McCLINTON,1980-12-07,90,8,19
Hey Nineteen,STEELY DAN,1980-11-30,65,10,19
Same Old Lang Syne,DAN FOGELBERG,1980-12-14,75,9,18
Keep On Loving You,REO SPEEDWAGON,1980-11-30,88,1,28
Miss Sun,BOZ SCAGGS,1980-11-30,87,14,17
Love On the Rocks,NEIL DIAMOND,1980-11-02,32,2,20
The Winner Takes It All,ABBA,1980-11-23,82,8,26
The Best Of Times,STYX,1981-01-24,31,3,19
I Ain't Gonna Stand For It,STEVIE WONDER,1980-12-14,79,11,19
Together,TIERRA,1980-11-09,80,18,21
Crying,DON McLEAN,1981-01-24,37,5,18
Seven Bridges Road,EAGLES,1980-12-21,64,21,14
Guilty,BARBRA STREISAND &amp; BARRY GIBB,1980-11-02,68,3,22
Heartbreak Hotel,JACKSONS,1980-12-07,84,22,16
A Little In Love,CLIFF RICHARD,1980-12-14,88,17,22
Hello Again,NEIL DIAMOND,1981-01-31,32,6,16
I Made It Through The Rain,BARRY MANILOW,1980-11-23,61,10,16
Smoky Mountain Rain,RONNIE MILSAP,1980-11-23,109,24,22
Killin' Time,FRED KNOBLOCK &amp; SUSAN ANTON,1980-11-23,87,28,18
Games People Play,ALAN PARSONS PROJECT,1980-12-07,83,16,23
Treat Me Right,PAT BENATAR,1981-01-17,68,18,18
Time Is Time,ANDY GIBB,1980-11-23,65,15,17
Hungry Heart,BRUCE SPRINGSTEEN,1980-11-09,30,5,18
He Can't Love You,MICHAEL STANLEY BAND,1980-11-23,86,33,16
