Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
My Love,PAUL McCARTNEY AND WINGS,1973-04-14,73,1,18
Playground In My Mind,CLINT HOLMES,1973-03-24,83,2,23
Pillow Talk,SYLVIA,1973-03-24,98,3,21
I'm Gonna Love You Just A Little Bit More Baby,BARRY WHITE,1973-04-14,90,3,18
Daniel,ELTON JOHN,1973-04-07,77,2,15
Frankenstein,THE EDGAR WINTER GROUP,1973-03-10,98,1,20
Will It Go Round In Circles,BILLY PRESTON,1973-03-31,99,1,22
Give Me Love (Give Me Peace On Earth),GEORGE HARRISON,1973-05-19,59,1,14
Kodachrome,PAUL SIMON,1973-05-19,82,2,14
Tie A Yellow Ribbon Round The Ole Oak Tree,DAWN featuring TONY ORLANDO,1973-02-17,80,1,23
Right Place Wrong Time,DR. JOHN,1973-04-14,82,9,20
Long Train Runnin',THE DOOBIE BROTHERS,1973-04-21,84,8,18
One Of A Kind (Love Affair),THE SPINNERS,1973-04-28,71,11,15
Shambala,THREE DOG NIGHT,1973-05-19,71,3,16
Drift Away,DOBIE GRAY,1973-02-24,85,5,21
Hocus Pocus,FOCUS,1973-03-03,98,9,19
You Are The Sunshine Of My Life,STEVIE WONDER,1973-03-17,76,1,17
I'm Doin' Fine Now,NEW YORK CITY,1973-03-03,96,17,20
Wildflower,SKYLARK,1973-02-17,99,9,21
"Bad, Bad Leroy Brown",JIM CROCE,1973-04-21,85,1,22
Stuck In The Middle With You,STEALERS WHEEL,1973-03-03,86,6,18
Leaving Me,THE INDEPENDENTS,1973-04-07,87,21,13
Little Willy,THE SWEET,1973-01-20,99,3,23
Natural High,BLOODSTONE,1973-04-21,92,10,19
Reeling In The Years,STEELY DAN,1973-03-10,82,11,16
The Night The Lights Went Out In Georgia,VICKI LAWRENCE,1973-02-10,100,1,20
No More Mr. Nice Guy,ALICE COOPER,1973-04-14,85,25,12
Steamroller Blues / Fool,ELVIS PRESLEY,1973-04-14,80,17,12
You'll Never Get To Heaven (If You Break My Heart),THE STYLISTICS,1973-05-19,77,23,10
Boogie Woogie Bugle Boy,BETTE MIDLER,1973-05-12,85,8,16
Behind Closed Doors,CHARLIE RICH,1973-04-28,97,15,19
"Daddy Could Swear, I Declare",GLADYS KNIGHT AND THE PIPS,1973-04-28,78,19,15
Thinking Of You,LOGGINS AND MESSINA,1973-03-31,79,18,13
Give It To Me,THE J. GEILS BAND,1973-03-31,98,30,16
Smoke On The Water,DEEP PURPLE,1973-05-26,85,4,16
And I Love You So,PERRY COMO,1973-04-14,88,29,16
The Right Thing To Do,CARLY SIMON,1973-03-31,70,17,13
Yesterday Once More,THE CARPENTERS,1973-06-02,79,2,14
So Very Hard To Go,THE TOWER OF POWER,1973-05-05,97,17,18
Diamond Girl,SEALS AND CROFTS,1973-05-12,81,6,18
Let's Pretend,THE RASPBERRIES,1973-03-24,86,35,16
Give Your Baby A Standing Ovation,THE DELLS,1973-04-21,96,34,16
Close Your Eyes,EDWARD BEAR,1973-04-14,84,37,12
Money,PINK FLOYD,1973-05-19,84,13,15
Doing It To Death,FRED WESLEY AND THE JB'S,1973-06-02,83,22,11
Back When My Hair Was Short,GUNHILL ROAD,1973-03-31,97,40,15
Funky Warm,THE OHIO PLAYERS,1973-02-24,94,15,19
Teddy Bear Song,BARBARA FAIRCHILD,1973-02-24,99,32,19
The Free Electric Band,ALBERT HAMMOND,1973-04-28,100,48,11
Time To Get Down,THE O'JAYS,1973-05-19,90,33,12
Monster Mash,"BOBBY ""BORIS"" PICKETT AND THE CRYPT-KICKERS",1973-05-05,94,10,20
Super Fly Meets Shaft,JOHN AND ERNEST,1973-04-14,76,31,11
Why Me,KRIS KRISTOFFERSON,1973-04-07,100,16,38
Satin Sheets,JEANNE PRUETT,1973-05-12,95,28,15
Swamp Witch,JIM STAFFORD,1973-05-12,88,39,12
With A Child's Heart,MICHAEL JACKSON,1973-05-05,84,50,7
Misdemeanor,FOSTER SYLVERS,1973-06-02,96,22,13
I Can Understand It,THE NEW BIRTH,1973-03-24,89,35,13
Hey You Get Off My Mountain,THE DRAMATICS,1973-05-05,88,43,12
"It Sure Took A Long, Long Time",LOBO,1973-04-07,85,27,11
You Can't Always Get What You Want,THE ROLLING STONES,1973-04-28,74,42,8
Touch Me In The Morning,DIANA ROSS,1973-06-02,89,1,21
There's No Me Without You,THE MANHATTANS,1973-06-09,73,43,11
I'll Always Love My Mama (Part 1),THE INTRUDERS,1973-06-02,85,36,12
Love And Happiness,ERNEST JACKSON,1973-06-02,100,58,6
Letter To Lucille,TOM JONES,1973-05-12,93,60,8
Finder's Keepers,THE CHAIRMEN OF THE BOARD,1973-06-09,74,59,9
What About Me,ANNE MURRAY,1973-05-26,83,64,8
"Never, Never, Never (Grande, Grande, Grande)",SHIRLEY BASSEY,1973-06-02,90,48,11
Brother's Gonna Work It Out,WILLIE HUTCH,1973-05-19,97,67,10
Goin' Home,THE OSMONDS,1973-06-16,71,36,8
I've Been Watchin' You,THE SOUTH SIDE MOVEMENT,1973-04-14,93,61,10
Without You In My Life,TYRONE DAVIS,1973-04-21,90,64,9
Fencewalk,MANDRILL,1973-04-14,97,52,10
Where Peaceful Waters Flow,GLADYS KNIGHT AND THE PIPS,1973-06-16,75,28,11
First Cut Is The Deepest,KEITH HAMPSHIRE,1973-04-21,100,70,13
The Plastic Man,THE TEMPTATIONS,1973-06-09,80,40,8
Shambala,B.W. STEVENSON,1973-05-12,96,66,8
Roll Over Beethoven,THE ELECTRIC LIGHT ORCHESTRA,1973-04-28,90,42,16
Think (1973A Version),JAMES BROWN,1973-05-19,94,77,5
I Can Make It Thru The Days (But Oh Those Lonely Nights),RAY CHARLES,1973-06-09,90,81,4
I Like You,DONOVAN,1973-04-28,86,66,8
Hearts Of Stone,THE BLUE RIDGE RANGERS,1973-03-31,84,37,12
Soul Makossa,AFRIQUE,1973-06-09,96,47,9
Avenging Annie,ANDY PRATT,1973-04-28,94,78,10
Be What You Are,THE STAPLE SINGERS,1973-06-16,86,66,6
Isn't It About Time,STEPHEN STILLS &amp; MANASSAS,1973-04-28,83,56,8
I'd Rather Be A Cowboy,JOHN DENVER,1973-05-26,90,62,10
Nobody Wants You When You're Down And Out,BOBBY WOMACK,1973-06-16,89,29,15
Giving It All Away,ROGER DALTREY,1973-06-16,90,83,6
I Don't Want To Make You Wait,THE DELFONICS,1973-06-09,99,91,4
A Passion Play (Edit #8],JETHRO TULL,1973-05-19,100,80,5
Mother-In-Law / Sixty Minute Man,CLARENCE CARTER,1973-06-09,97,65,12
