Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
That's The Way (I Like It),K.C. AND THE SUNSHINE BAND,1975-10-25,50,1,16
Let's Do It Again,STAPLE SINGERS,1975-10-25,68,1,15
Fly Robin Fly,SILVER CONVENTION,1975-10-11,87,1,17
Saturday Night,BAY CITY ROLLERS,1975-10-11,85,1,17
Love Rollercoaster,OHIO PLAYERS,1975-11-15,51,1,16
Do You Know Where You're Going To,DIANA ROSS,1975-11-01,89,1,17
Sky High,JIGSAW,1975-08-30,88,3,21
I Write The Songs,BARRY MANILOW,1975-11-15,48,1,20
Fox On The Run,SWEET,1975-11-15,47,5,16
Nights On Broadway,BEE GEES,1975-10-04,82,7,16
Our Day Will Come,FRANKIE VALLI,1975-10-18,85,11,12
I Love Music,O'JAYS,1975-11-01,70,5,17
My Little Town,SIMON &amp; GARFUNKEL,1975-10-18,81,9,14
Convoy,C.W. McCALL,1975-12-06,82,1,16
I Want A Do Something Freaky To You,LEON HAYWOOD,1975-09-06,90,15,17
Island Girl,ELTON JOHN,1975-10-11,49,1,15
Time Of Your Life,PAUL ANKA,1975-11-15,57,7,20
The Last Game Of The Season,DAVID GEDDES,1975-11-15,44,18,8
The Way I Want To Touch You,CAPTAIN &amp; TENNILLE,1975-09-27,80,4,17
Country Boy,GLEN CAMPBELL,1975-11-08,86,11,14
Walk Away From Love,DAVID RUFFIN,1975-11-08,90,9,15
For The Love Of You,ISLEY BROTHERS,1975-11-15,58,22,12
Part Time Love,GLADYS KNIGHT AND THE PIPS,1975-11-08,74,22,11
You Sexy Thing,HOT CHOCOLATE,1975-11-01,86,3,21
Rock & Roll All Night,KISS,1975-11-15,56,12,14
Sing A Song,"EARTH, WIND AND FIRE",1975-11-22,73,5,17
Love To Love You Baby,DONNA SUMMER,1975-12-06,55,2,18
Evil Woman,ELECTRIC LIGHT ORCHESTRA,1975-11-15,87,10,17
Fly Away,JOHN DENVER,1975-12-06,58,13,12
Full Of Fire,AL GREEN,1975-11-08,89,28,11
Low Rider,WAR,1975-09-20,78,7,15
Over My Head,FLEETWOOD MAC,1975-11-08,91,20,14
Volare,AL MARTINO,1975-10-25,102,33,11
Love Machine,MIRACLES,1975-10-25,90,1,28
Winners And Losers,"HAMILTON, JOE FRANK &amp; REYNOLDS",1975-11-08,87,21,15
Venus And Mars Rock Show,PAUL McCARTNEY &amp; WINGS,1975-11-01,82,12,9
School Boy Crush,AVERAGE WHITE BAND,1975-11-29,81,33,7
Baby Face,A WING AND A PRAYER FIFE AND DRUM CORPS,1975-11-15,86,14,20
Fire On The Mountain,MARSHALL TUCKER BAND,1975-10-18,95,38,13
Wake Up Everybody,HAROLD MELVIN AND THE BLUE NOTES,1975-11-22,82,12,17
Eighteen With A Bullet,PETE WINGFIELD,1975-08-09,110,15,21
Secret Love,FREDDY FENDER,1975-10-18,82,20,11
I'm On Fire,5000 VOLTS,1975-10-18,86,26,10
Let's Live Together,ROAD APPLES,1975-11-08,107,35,12
Somewhere In The Night,HELEN REDDY,1975-12-06,85,19,14
Love Hurts,NAZARETH,1975-11-22,95,8,23
Hurricane,BOB DYLAN,1975-11-29,86,33,11
This Will Be,NATALIE COLE,1975-08-23,107,6,18
I Only Have Eyes For You,ART GARFUNKEL,1975-08-23,87,18,18
Squeeze Box,THE WHO,1975-11-29,89,16,16
Woman Tonight,AMERICA,1975-11-29,87,44,9
Feelings,MORRIS ALBERT,1975-06-21,98,6,32
Let It Shine,OLIVIA NEWTON-JOHN,1975-12-06,75,30,9
Paloma Blanca,GEORGE BAKER SELECTION,1975-11-15,108,26,17
Caribbean Festival,KOOL AND THE GANG,1975-11-08,92,55,7
This Old Man,PURPLE REIGN,1975-11-22,99,48,8
Lonely School Year,HUDSON BROTHERS,1975-11-22,86,57,5
Who Loves You,FOUR SEASONS,1975-08-23,88,3,20
Breaking Up Is Hard To Do,NEIL SEDAKA,1975-12-13,79,8,14
Blue Eyes Crying In The Rain,WILLIE NELSON,1975-08-30,86,21,18
The Blind Man In The Bleachers,KENNY STARR,1975-11-29,107,58,6
Down To The Line,BACHMAN-TURNER OVERDRIVE,1975-12-06,83,43,7
Going Down Slowly,POINTER SISTERS,1975-11-22,87,61,7
Play On Love,JEFFERSON STARSHIP,1975-12-13,75,49,6
Free Ride,TAVARES,1975-12-06,87,52,6
Happy,EDDIE KENDRICKS,1975-10-11,97,66,13
Slow Ride,FOGHAT,1975-12-13,77,20,17
Golden Years,DAVID BOWIE,1975-12-13,82,10,21
Carry Me,DAVID CROSBY &amp; GRAHAM NASH,1975-11-15,85,52,6
Somewhere In The Night,BATDORF &amp; RODNEY,1975-12-13,80,69,3
Theme From 'S.W.A.T.',RHYTHM HERITAGE,1975-11-15,90,1,24
Hey There Little Firefly,FIREFLY,1975-11-15,100,67,6
Christmas For Cowboys,JOHN DENVER,1975-12-13,84,58,4
50 Ways To Leave Your Lover,PAUL SIMON,1975-12-20,74,1,17
Inseperable,NATALIE COLE,1975-12-13,86,32,17
Never Been Any Reason,HEAD EAST,1975-11-15,93,68,6
How High The Moon,GLORIA GAYNOR,1975-11-29,93,75,5
Easy As Pie,BILLY 'CRASH' CRADDOCK,1975-12-13,88,54,8
Deep Purple,DONNY &amp; MARIE OSMOND,1975-12-13,89,14,23
