Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
All For You,JANET,2001-03-17,14,1,22
Survivor,DESTINY'S CHILD,2001-03-17,43,2,20
Lady Marmalade,"CHRISTINA AGUILERA, LIL' KIM, MYA &amp; PINK",2001-04-14,70,1,20
Hanging By A Moment,LIFEHOUSE,2001-02-10,76,2,54
Ride Wit Me,NELLY featuring CITY SPUD,2001-02-24,57,3,29
Thank You,DIDO,2001-01-13,80,3,39
Follow Me,UNCLE KRACKER,2001-03-10,72,5,33
Angel,SHAGGY featuring RAYVON,2000-12-30,81,1,28
What Would You Do?,CITY HIGH,2001-03-24,99,8,28
Never Had A Dream Come True,S CLUB 7,2001-03-03,61,10,20
Stutter,JOE featuring MYSTIKAL,2001-01-06,73,1,26
Missing You,CASE,2001-02-10,92,4,22
I'm Like A Bird,NELLY FURTADO,2001-03-03,66,9,24
Get Ur Freak On,"MISSY ""MISDEMEANOR"" ELLIOTT",2001-03-24,65,7,24
South Side,MOBY featuring GWEN STEFANI,2000-12-02,94,14,32
Fiesta,R KELLY featuring JAY-Z,2001-03-31,73,6,21
Again,LENNY KRAVITZ,2000-11-18,72,4,32
Play,JENNIFER LOPEZ,2001-04-07,76,18,20
Peaches & Cream,112,2001-04-14,75,4,29
Heard It All Before,SUNSHINE ANDERSON,2001-03-10,55,18,20
Drops Of Jupiter (Tell Me),TRAIN,2001-03-17,77,5,53
Butterfly,CRAZY TOWN,2001-01-06,75,1,23
What It Feels Like For A Girl,MADONNA,2001-05-05,73,23,10
Superwoman,LIL' MO,2001-03-31,98,11,22
Put It On Me,JA RULE featuring LIL' MO &amp; VITA,2000-12-23,95,8,27
I Hope You Dance,LEE ANN WOMACK with SONS OF THE DESERT,2001-01-27,28,14,28
Let Me Blow Ya Mind,EVE featuring GWEN STEFANI,2001-04-28,80,2,33
If You're Gone,MATCHBOX TWENTY,2000-10-21,52,5,42
Ain't Nothing 'Bout You,BROOKS &amp; DUNN,2001-03-10,77,25,20
Jaded,AEROSMITH,2001-01-27,58,7,20
Love,MUSIQ SOULCHILD,2001-02-17,77,24,21
Grown Men Don't Cry,TIM McGRAW,2001-03-31,70,25,20
My Baby,LIL' ROMEO,2001-05-19,33,3,14
"So Fresh, So Clean",OUTKAST,2001-03-03,71,30,20
Oochie Wally,QB'S FINEST featuring NAS,2001-03-03,76,26,20
Stranger In My House,TAMIA,2001-01-13,79,10,21
Crazy,K-CI &amp; JOJO,2000-12-09,69,11,25
It's A Great Day To Be Alive,TRAVIS TRITT,2001-03-03,78,33,20
Don't Happen Twice,KENNY CHESNEY,2001-03-10,82,26,20
Drive,INCUBUS,2001-02-17,75,9,39
If I Fall You're Going Down With Me,DIXIE CHICKS,2001-03-17,75,38,18
Get Over Yourself,EDEN'S CRUSH,2001-03-31,8,8,14
Bizounce,OLIVIA,2001-03-17,94,15,14
Maybe I Deserve,TANK,2001-03-17,71,38,20
The Way You Love Me,FAITH HILL,2000-09-23,46,6,36
Mrs. Steven Rudy,MARK McGUINN,2001-03-24,84,44,15
Who I Am,JESSICA ANDREWS,2001-01-27,79,28,20
Yellow,COLDPLAY,2001-03-10,73,48,20
One More Day,DIAMOND RIO,2001-01-20,79,29,20
I'm Already There,LONESTAR,2001-05-05,69,24,20
Take It To Da House,TRICK DADDY featuring THE SNS EXPRESS,2001-03-10,99,50,20
Lay Low,"SNOOP DOGG feat MASTER P, NATE DOGG, BUTCH CASSIDY &amp; THA EAS",2001-03-24,80,50,19
Mad Season,MATCHBOX TWENTY,2001-05-05,68,48,20
It's Been Awhile,STAIND,2001-04-14,79,5,46
Right Where I Need To Be,GARY ALLAN,2001-04-07,83,42,20
Until The End Of Time,2PAC,2001-04-21,82,52,14
Video,INDIA.ARIE,2001-03-31,80,47,17
If You Can Do Anything Else,GEORGE STRAIT,2001-04-14,76,51,18
Breatless,THE CORRS,2001-01-27,81,34,20
I Like Them Girls,TYRESE,2001-04-07,87,48,19
I Could Not Ask For More,SARA EVANS,2001-04-21,83,35,20
This Is Me,DREAM,2001-05-12,67,39,20
Look At Us,SARINA PARIS,2001-02-24,99,59,20
Nobody Wants To Be Lonely,RICKY MARTIN with CHRISTINA AGUILERA,2001-01-27,66,13,20
She Couldn't Change Me,MONTGOMERY GENTRY,2001-04-07,94,37,21
Southern Hospitality,LUDACRIS,2001-01-20,86,23,20
I Cry,JA RULE featuring LIL' MO,2001-05-05,92,40,14
"Baby, Come Over (This Is Our Night)",SAMANTHA MUMBA,2001-05-12,68,49,17
Irresistible,JESSICA SIMPSON,2001-05-19,69,15,20
A Long Walk,JILL SCOTT,2001-02-10,78,43,19
When Somebody Loves You,ALAN JACKSON,2001-04-28,84,52,17
Two People Fell In Love,BRAD PAISLEY,2001-04-28,79,51,18
Around The World (La La La La La),ATC,2001-02-10,53,28,18
Hit 'Em Up Style (Oops!),BLU CANTRELL,2001-05-05,83,2,34
My Way,LIMP BIZKIT,2001-04-28,81,75,14
There It Is,GINUWINE,2001-04-07,82,66,10
Can't Believe,FAITH EVANS featuring CARL THOMAS,2001-05-05,86,56,20
Angel,LIONEL RICHIE,2001-05-05,70,70,18
The Space Between,DAVE MATTHEWS BAND,2001-05-19,79,22,23
Puppy Love,LIL' BOW WOW featuring JAGGED EDGE,2001-04-14,82,75,7
Everybody Doesn't,AMANDA,2001-05-12,87,81,6
If My Heart Had Wings,FAITH HILL,2001-02-03,80,39,18
Who's That Girl?,EVE,2001-02-17,73,47,18
La Bomba,AZUL AZUL,2001-04-07,96,70,20
Dream On,DEPECHE MODE,2001-05-12,85,85,10
Best I Ever Had (Grey Sky Morning),VERTICAL HORIZON,2001-03-03,65,58,16
Guilty Until Proven Innocent,JAY-Z featuring R. KELLY,2001-04-07,97,82,8
After Party,KOFFEE BROWN,2001-01-13,98,44,20
She Misses Him,TIM RUSHLOW,2001-03-17,74,59,11
Rose Bouquet,PHIL VASSAR,2001-04-28,83,78,4
One Step Closer,LINKIN PARK,2001-02-10,81,75,17
There She Goes,BABYFACE,2001-05-12,98,31,15
Outside,AARON LEWIS OF STAIND with FRED DURST,2001-01-27,82,56,19
Request Line,BLACK EYED PEAS featuring MACY GRAY,2001-03-31,77,63,8
Chickenhead,PROJECT PAT,2001-03-03,97,87,12
One More Time,DAFT PUNK,2001-02-10,89,61,16
Let's Get Dirty (I Can't Get In Da Club),REDMAN featuring DJ KOOL,2001-05-19,97,97,2
Don't Talk,JON B,2001-02-17,79,58,14
Free,MYA,2001-02-03,75,42,16
Just Another Girl,MONICA,2001-02-24,74,64,13
