Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Do I Make You Proud,TAYLOR HICKS,2006-07-01,1,1,8
Hips Don't Lie,SHAKIRA featuring WYCLEF JEAN,2006-04-01,84,1,31
Promiscuous,NELLY FURTADO featuring TIMBALAND,2006-05-20,64,1,26
It's Goin' Down,YUNG JOC,2006-04-15,95,3,28
Ridin',CHAMILLIONAIRE featuring KRAYZIE BONE,2006-03-04,88,1,31
Crazy,GNARLS BARKLEY,2006-05-20,91,2,29
Life Is A Highway,RASCAL FLATTS,2006-06-17,59,7,20
Unfaithful,RIHANNA,2006-05-13,51,6,20
Me & U,CASSIE,2006-04-29,94,3,27
Snap Yo Fingers,LIL JON featuring E-40 &amp; SEAN PAUL of THE YOUNGBLOODZ,2006-04-08,98,7,28
Bad Day,DANIEL POWTER,2006-02-25,55,1,32
Where'd You Go,FORT MINOR featuring HOLLY BROOK &amp; JONAH MATRANGA,2006-04-22,86,4,20
Ain't No Other Man,CHRISTINA AGUILERA,2006-06-24,19,6,20
Dani California,RED HOT CHILI PEPPERS,2006-04-22,24,6,26
Over My Head (Cable Car),THE FRAY,2006-02-25,98,8,42
So What,FIELD MOB featuring CIARA,2006-04-22,88,10,21
SOS,RIHANNA,2006-02-25,81,1,28
Gimme That,CHRIS BROWN featuring LIL' WAYNE,2006-04-22,80,15,20
I Write Sins Not Tragedies,PANIC! AT THE DISCO,2006-03-18,98,7,37
Temperature,SEAN PAUL,2006-01-21,74,1,31
What's Left On Me,NICK LACHEY,2006-03-11,89,6,25
Buttons,THE PUSSYCAT DOLLS featuring BIG SNOOP DOGG,2006-05-27,71,3,30
Unwritten,NATASHA BEDINGFIELD,2005-12-10,77,5,42
Do It To It,CHERISH featuring SEAN PAUL OF THE YOUNGBLOODZ,2006-05-20,86,12,21
Move Along,THE ALL-AMERICAN REJECTS,2006-02-11,100,15,39
Savin' Me,NICKELBACK,2006-03-18,94,19,28
Bossy,KELIS featuring TOO $HORT,2006-05-20,93,16,20
Miss Murder,AFI,2006-06-03,80,24,18
Black Horse & The Cherry Tree,KT TUNSTALL,2006-03-25,91,20,30
Ms. New Booty,BUBBA SPARXXX featuring YING YANG TWINS &amp; MR. COLLIPARK,2006-02-04,87,7,24
Why You Wanna,T.I.,2006-04-29,79,29,20
What You Know,T.I.,2006-03-18,83,3,20
Walk Away,KELLY CLARKSON,2006-01-21,97,12,29
Torn,LeTOYA,2006-05-06,92,31,20
Summertime,KENNY CHESNEY,2006-04-29,98,34,20
You're Beautiful,JAMES BLUNT,2005-11-12,88,1,38
What Hurts The Most,RASCAL FLATTS,2006-02-18,97,6,51
Enough Cryin',MARY J. BLIGE featuring BROOK-LYN,2006-04-22,90,32,20
When The Stars Go Blue,TIM McGRAW,2006-04-15,57,37,20
Who Says You Can't Go Home,BON JOVI,2006-01-28,98,23,26
I Love My B****,BUSTA RHYMES featuring WILL.I.AM &amp; KELIS,2006-06-10,98,41,12
"Lean Wit It, Rock Wit It",DEM FRANCHIZE BOYS featuring LIL PEANUT &amp; CHARLAY,2006-01-21,91,7,25
Everytime We Touch,CASCADA,2005-12-17,86,10,31
Deja Vu,BEYONCE featuring JAY-Z,2006-07-01,44,4,17
U And Dat,E-40 featuring T-PAIN &amp; KANDI GIRL,2006-05-27,100,13,25
When You're Mad,NE-YO,2006-03-18,99,15,20
Be Without You,MARY J. BLIGE,2005-11-26,93,3,33
Doing Too Much,PAULA DeANDA featuring BABY BASH,2006-05-20,87,41,16
The World,BRAD PAISLEY,2006-05-06,100,45,20
Breathe (2AM),ANNA NALICK,2006-06-03,45,45,14
Give It Up To Me,SEAN PAUL,2006-06-10,97,3,22
Last Day Of My Life,PHIL VASSAR,2006-05-13,94,47,14
Gettin' Some,SHAWNNA,2006-04-01,96,31,19
Don't Forget To Remember Me,CARRIE UNDERWOOD,2006-05-06,98,49,17
Hate Me,BLUE OCTOBER,2006-04-29,88,31,28
DJ Play A Love Song,JAMIE FOXX featuring TWISTA,2006-05-06,90,45,14
Me And My Gang,RASCAL FLATTS,2006-05-27,93,50,16
Not Ready To Make Nice,DIXIE CHICKS,2006-06-03,77,39,17
Settle For A Slowdown,DIERKS BENTLEY,2006-04-01,89,42,18
For You I Will (Confidence),TEDDY GEIGER,2006-02-18,90,29,20
Holla At Me,"DJ KHALED ft LIL WAYNE,PAUL WALL,FAT JOE,RICK ROSS &amp; PITBULL",2006-06-24,59,59,4
A Little Too Late,TOBY KEITH,2006-06-03,93,53,15
Leave The Pieces,THE WRECKERS,2006-06-10,68,34,20
Every Time I Hear Your Name,KEITH ANDERSON,2006-04-22,99,64,19
Let U Go,ASHLEY PARKER ANGEL,2006-04-29,17,12,15
Animal I Have Become,THREE DAYS GRACE,2006-06-17,95,60,18
If You're Going Through Hell (Before The Devil Even Knows),RODNEY ATKINS,2006-06-03,96,33,20
