Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Aquarius / Let The Sunshine In,5TH DIMENSION,1969-03-08,89,1,17
It's Your Thing,ISLEY BROTHERS,1969-03-08,126,2,15
Hair,COWSILLS,1969-03-01,126,2,17
You've Made Me So Very Happy,BLOOD SWEAT AND TEARS,1969-03-01,95,2,13
Only The Strong Survive,JERRY BUTLER,1969-02-22,109,4,14
Time Is Tight,BOOKER T AND THE MGS,1969-03-15,86,6,13
Sweet Cherry Wine,TOMMY JAMES &amp; THE SHONDELLS,1969-03-22,86,7,10
Hawaii 5-0,VENTURES,1969-03-08,100,4,14
The Boxer,SIMON &amp; GARFUNKEL,1969-04-05,116,7,11
Galveston,GLEN CAMPBELL,1969-03-01,87,4,12
Dizzy,TOMMY ROE,1969-01-18,110,1,17
Gimmie Gimmie Good Lovin',CRAZY ELEPHANT,1969-03-01,94,12,13
25 Miles,EDWIN STARR,1969-02-15,100,6,14
These Eyes,GUESS WHO,1969-04-05,91,6,14
Love (Can Make You Happy),MERCY,1969-04-05,122,2,14
Do Your Thing,WATTS 103RD STREET RHYTHM BAND,1969-02-01,95,11,17
Don't Give In To Him,GARY PUCKETT &amp; THE UNION GAP,1969-03-15,69,15,9
The Chokin' Kind,JOE SIMON,1969-03-15,126,13,13
Atlantis,DONOVAN,1969-03-29,126,7,14
Gitarzan,RAY STEVENS,1969-03-22,135,8,15
I Don't Want Nobody To Give Me Nothing,JAMES BROWN,1969-04-05,61,20,8
Brother Love's Travelling Salvation Show,NEIL DIAMOND,1969-02-22,100,22,13
Time Of The Season,ZOMBIES,1969-01-18,108,3,16
Rock Me,STEPPENWOLF,1969-02-22,103,10,11
Pinball Wizard,THE WHO,1969-04-05,73,19,11
Runaway Child Running Wild,TEMPTATIONS,1969-02-15,70,6,12
Goodbye,MARY HOPKIN,1969-04-19,86,13,9
I Can Hear Music,BEACH BOYS,1969-03-08,86,24,10
My Way,FRANK SINATRA,1969-03-22,103,27,9
Mercy,OHIO EXPRESS,1969-03-22,102,30,9
The Composer,DIANA ROSS &amp; THE SUPREMES,1969-04-19,53,27,6
Will You Be Staying After Sunday,PEPPERMINT RAINBOW,1969-03-01,117,32,12
I Can't See Myself Leaving You,ARETHA FRANKLIN,1969-04-19,74,28,8
To Know You Is To Love You,BOBBY VINTON,1969-03-29,101,34,8
Grazin' In The Grass,FRIENDS OF DISTINCTION,1969-03-22,133,3,18
Stand,SLY AND THE FAMILY STONE,1969-04-12,80,22,8
More Today Than Yesterday,SPIRAL STAIRCASE,1969-03-15,115,12,18
Happy Heart,ANDY WILLIAMS,1969-04-05,114,22,12
Mr. Sun Mr. Moon,PAUL REVERE AND THE RAIDERS,1969-02-08,125,18,13
Oh Happy Day,EDWIN HAWKINS SINGERS,1969-04-26,72,4,10
Memories,ELVIS PRESLEY,1969-03-15,107,35,8
The Way It Used To Be,ENGELBERT HUMPERDINCK,1969-02-22,128,42,12
The River Is Wide,GRASS ROOTS,1969-04-05,112,31,12
Seattle,PERRY COMO,1969-03-22,124,38,13
It's Only Love,B.J. THOMAS,1969-03-22,84,45,8
First Of May,BEE GEES,1969-03-15,102,37,8
Earth Angel,VOGUES,1969-04-12,120,42,7
Wishful Sinful,DOORS,1969-03-29,79,44,6
Don't Touch Me,BETTYE SWANN,1969-02-15,125,38,13
Nothing But A Heartache,FLIRTATIONS,1969-02-01,131,34,19
Morning Girl,NEON PHILHARMONIC,1969-03-22,104,17,14
In The Bad Bad Old Days,FOUNDATIONS,1969-04-05,77,51,7
Buying A Book,JOE TEX,1969-04-05,130,47,9
Too Busy Thinking About My Baby,MARVIN GAYE,1969-04-19,122,4,16
Cissy Strut,METERS,1969-04-12,93,23,11
Hot Smoke & Sasafrass,BUBBLE PUPPY,1969-01-25,124,14,15
Is It Something You've Got,TYRONE DAVIS,1969-03-22,81,34,7
Snatching It Back,CLARENCE CARTER,1969-03-01,90,31,10
Where's The Playground Susie,GLEN CAMPBELL,1969-05-03,59,26,8
Badge,CREAM,1969-04-05,87,60,5
Mini-Skirt Minnie,WILSON PICKETT,1969-03-22,101,50,7
Heather Honey,TOMMY ROE,1969-04-26,87,29,8
Foolish Fool,DEE DEE WARWICK,1969-02-22,111,57,12
Ice Cream Song,DYNAMICS,1969-03-22,87,59,7
Love Is All I Have To Give,CHECKMATES LTD,1969-04-05,86,65,7
Day Is Done,"PETER, PAUL AND MARY",1969-04-19,135,21,11
I'm A Drifter,BOBBY GOLDSBORO,1969-04-19,99,46,10
Happy Heart,PETULA CLARK,1969-04-05,120,62,6
Sorry Suzanne,HOLLIES,1969-04-12,106,56,9
Honey Love,MARTHA REEVES AND THE VANDELLAS,1969-04-12,128,56,7
I've Been Hurt,BILL DEL &amp; THE RHONDELLS,1969-04-19,89,35,10
Where Do You Go To My Lovely,PETER SARSTEDT,1969-03-29,102,70,7
When You Dance,JAY AND THE AMERICANS,1969-03-29,127,70,6
Everyday With You Girl,THE CLASSICS IV featuring DENNIS YOST,1969-04-26,102,19,12
Singing My Song,TAMMY WYNETTE,1969-04-05,131,75,6
I Shall Be Released,BOX TOPS,1969-04-19,127,67,7
Proud Mary,SOLOMON BURKE,1969-05-03,77,45,7
