Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Miss You Much,JANET JACKSON,1989-09-02,42,1,20
Cherish,MADONNA,1989-08-19,37,2,15
Girl I'm Gonna Miss You,MILLI VANILLI,1989-08-05,53,1,21
Heaven,WARRANT,1989-07-22,78,2,19
If I Could Turn Back Time,CHER,1989-07-08,89,3,23
Mixed Emotions,THE ROLLING STONES,1989-09-02,47,5,12
Love Song,THE CURE,1989-08-12,58,2,17
18 & Life,SKID ROW,1989-07-08,91,4,20
Bust A Move,YOUNG M.C.,1989-07-29,81,7,39
It's No Crime,BABYFACE,1989-08-12,84,7,18
Don't Look Back,FINE YOUNG CANNIBALS,1989-08-12,76,11,12
It's Not Enough,STARSHIP,1989-08-05,80,12,16
Sowing The Seeds Of Love,TEARS FOR FEARS,1989-09-02,53,2,15
Listen To Your Heart,ROXETTE,1989-08-26,64,1,22
When I Looked At Him,EXPOSE,1989-08-19,71,10,19
Love In An Elevator,AEROSMITH,1989-09-02,56,5,16
Dr. Feelgood,MOTLEY CRUE,1989-09-02,65,6,16
Partyman,THE ARTIST,1989-08-26,46,18,10
Cover Girl,NEW KIDS ON THE BLOCK,1989-09-16,62,2,18
Rock Rit'cha,BOBBY BROWN,1989-08-26,92,7,21
One,BEE GEES,1989-07-29,73,7,14
Don't Wanna Lose You,GLORIA ESTEFAN,1989-07-08,55,1,18
You're My One And Only,SEDUCTION,1989-07-08,97,23,21
Kisses On The Wind,NENEH CHERRY,1989-07-22,79,8,14
Healing Hands,ELTON JOHN,1989-08-26,78,13,15
Runnin' Down A Dream,TOM PETTY,1989-07-29,93,23,14
Cold Hearted,PAULA ABDUL,1989-06-24,65,1,21
Shower Me With Your Love,SURFACE,1989-07-01,87,5,19
The Best,TINA TURNER,1989-09-02,77,15,14
What I Like About You,MICHAEL MORALES,1989-08-12,88,28,13
Angel Eyes,JEFF HEALEY BAND,1989-06-17,85,5,22
Call It Love,POCO,1989-08-26,94,18,16
When I See You Smile,BAD ENGLISH,1989-09-16,72,1,22
Love Shack,B-52'S,1989-09-02,84,3,27
I Feel The Earth Move,MARTIKA,1989-09-02,96,25,11
Hangin' Tough,NEW KIDS ON THE BLOCK,1989-07-15,71,1,17
Right Here Waiting,RICHARD MARX,1989-07-08,44,1,21
Didn't I (Blow Your Mind),NEW KIDS ON THE BLOCK,1989-09-16,68,8,19
(It s Just) The Way That You Love Me,PAULA ABDUL,1989-09-23,64,3,20
Let Go,SHARON BRYANT,1989-08-19,98,34,13
Keep On Movin',SOUL II SOUL,1989-06-24,82,11,20
Glamour Boys,LIVING COLOUR,1989-08-26,98,31,13
Don't Shut Me Out,KEVIN PAIGE,1989-08-19,99,18,24
Sunshine,DINO,1989-09-09,84,23,15
Back 2 Life,SOUL II SOUL,1989-09-23,70,4,28
Poison,ALICE COOPER,1989-09-23,66,7,19
My Heart Skips A Beat,COVER GIRLS,1989-09-09,75,38,14
Get On Your Feet,GLORIA ESTEFAN,1989-09-30,65,11,17
What About Me,MOVING PICTURES,1989-08-12,93,46,17
I Like It,DINO,1989-05-13,89,7,25
Me So Horny,2 LIVE CREW,1989-09-09,91,26,30
Angelia,RICHARD MARX,1989-10-07,52,4,17
Don't Close My Eyes,KIX,1989-09-09,93,11,23
Sugar Daddy,THOMPSON TWINS,1989-09-23,83,28,12
Congratulations,VESTA,1989-09-09,74,55,8
Talk To Myself,CHRISTOPHER WILLIAMS,1989-09-09,77,49,18
The Way To Your Heart,SOULSISTER,1989-09-23,71,41,10
Don't Know Much,LINDA RONSTADT &amp; AARON NEVILLE,1989-09-30,72,2,26
Once Bitten Twice Shine,GREAT WHITE,1989-05-13,94,5,26
"On Our Own (From ""Ghostbusters II"")",BOBBY BROWN,1989-06-10,64,2,20
Leave A Light On,BELINDA CARLISLE,1989-09-30,78,11,18
My Fantasy,TEDDY RILEY featuring GUY,1989-09-23,77,62,6
Soul Provider,MICHAEL BOLTON,1989-07-01,76,17,17
Don't Make Me Over,SYBIL,1989-09-23,79,20,23
Blame It On The Rain,MILLI VANILLI,1989-10-07,65,1,23
Puss N' Boots / These Boots (Are Made For Walkin'),KON KAN,1989-09-02,93,58,8
Put Your Mouth On Me,EDDIE MURPHY,1989-07-29,90,27,13
Secret Rendezvous,KARYN WHITE,1989-05-27,83,6,21
Don't Ask Me Why,EURYTHMICS,1989-09-30,81,40,9
Talk It Over,GRAYSON HUGH,1989-06-24,88,19,18
The End Of The Innocence,DON HENLEY,1989-06-24,62,8,18
Living In Sin,BON JOVI,1989-10-07,72,9,19
I Love The Bass,BARDEUX,1989-09-16,96,68,10
We Could Be Together,DEBBIE GIBSON,1989-09-23,80,71,6
Love Cries,STAGE DOLLS,1989-07-29,96,46,13
Licence To Chill,BILLY OCEAN,1989-10-07,76,32,9
The Angel Song,GREAT WHITE,1989-09-30,88,30,21
Radar Love,WHITE LION,1989-09-23,88,59,13
Stand Up,UNDERWORLD,1989-08-26,95,67,8
Hold On,DONNY OSMOND,1989-09-30,89,73,7
Friends,JODY WATLEY,1989-06-17,76,9,18
Love Song,TESLA,1989-09-30,90,10,27
That's The Way,KATRINA AND THE WAVES,1989-07-22,86,16,12
No Big Deal,LOVE AND ROCKETS,1989-09-23,87,82,4
Batdance,PRINCE,1989-06-17,53,1,18
If You Asked Me To,PATTI LABELLE,1989-10-07,86,79,5
Girl I Am Searching For You,STEVIE B,1989-10-07,87,56,15
I Don't Want A Lover,TEXAS,1989-09-09,96,77,6
I'm A Believer,GIANT,1989-09-30,94,56,10
Turned Away,CHUCKII BOOKER,1989-07-08,95,42,14
The Last Wortless Evening,DON HENLEY,1989-10-07,91,21,18
Right Back Where We Started From,SINITTA,1989-09-23,84,84,4
Touch The Fire,ICEHOUSE,1989-10-07,93,84,4
Sold Me Down The River,THE ALARM,1989-10-07,94,50,12
Hungry,WINGER,1989-09-23,92,85,6
I Want You,SHANA,1989-10-07,96,40,23
Edie (Ciao Baby),THE CULT,1989-09-30,93,93,4
Need A Little Taste Of Love,DOOBIE BROTHERS,1989-08-12,92,45,9
Lay Down Your Arms,THE GRACES,1989-08-12,95,56,9
Hey Ladies,BEASTIE BOYS,1989-08-05,67,36,10
