Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Don't Give Up On Us,DAVID SOUL,1977-01-29,74,1,19
Don't Leave Me This Way,THELMA HOUSTON,1976-12-18,85,1,24
Southern Nights,GLEN CAMPBELL,1977-02-12,96,1,21
Hotel California,THE EAGLES,1977-02-26,72,1,19
The Things We Do For Love,10CC,1977-01-08,86,5,19
Dancing Queen,ABBA,1976-12-11,86,1,22
I've Got Love On My Mind,NATALIE COLE,1977-01-29,84,5,21
"Love Theme From ""A Star Is Born"" (Evergreen)",BARBRA STREISAND,1976-12-11,72,1,25
So In To You,THE ATLANTA RHYTHM SECTION,1977-01-29,89,7,19
Rich Girl,DARYL HALL &amp; JOHN OATES,1977-01-22,81,1,20
Right Time Of The Night,JENNIFER WARNES,1977-01-29,81,6,22
Trying To Love Two,WILLIAM BELL,1977-02-19,85,10,15
When I Need You,LEO SAYER,1977-02-26,81,1,20
Carry On Wayward Son,KANSAS,1976-12-25,87,11,20
I Wanna Get Next To You,ROSE ROYCE,1977-02-26,89,10,17
Couldn't Get It Right,THE CLIMAX BLUES BAND,1977-02-19,94,3,22
Lido Shuffle,BOZ SCAGGS,1977-03-12,72,11,17
Maybe I'm Amazed,WINGS,1977-02-12,59,10,13
Can't Stop Dancin',THE CAPTAIN AND TENNILLE,1977-03-19,75,13,12
I'm Your Boogie Man / Wrap Your Arms Around Me,K.C. AND THE SUNSHINE BAND,1977-02-26,84,1,23
The First Cut Is The Deepest,ROD STEWART,1977-02-12,77,21,12
Your Love,MARILYN McCOO &amp; BILLY DAVIS JR.,1977-03-19,77,15,11
I Like Dreamin',KENNY NOLAN,1976-11-06,89,3,27
"Disco Lucy (""I Love Lucy"" Theme)",THE WILTON PLACE STREET BAND,1977-01-08,99,24,17
Free / Cause You Love Me Baby,DENISE WILLIAMS,1976-11-20,106,25,23
Fly Like An Eagle,THE STEVE MILLER BAND,1976-12-18,73,2,20
Calling Dr. Love,KISS,1977-03-19,71,16,14
"N.Y., You Got Me Dancing",THE ANDREA TRUE CONNECTION,1977-02-19,88,27,11
Angel In Your Arms,HOT,1977-02-19,90,6,27
At Midnight (My Love Will Lift You Up),RUFUS featuring CHAKA KHAN,1977-02-12,86,30,12
Sir Duke,STEVIE WONDER,1977-04-01,74,1,17
Say You'll Stay Until Tomorrow,TOM JONES,1977-01-08,90,15,16
Sometimes,THE FACTS OF LIFE,1977-03-05,88,31,10
Dancin' Man,Q,1977-03-12,80,23,13
Sam,OLIVIA NEWTON-JOHN,1977-01-29,72,20,13
Lonely Boy,ANDREW GOLD,1977-03-19,83,7,21
Heard It In A Love Song,THE MARSHALL TUCKER BAND,1977-03-12,78,14,21
Hello Stranger,YVONNE ELLIMAN,1977-03-19,87,15,16
Uptown Festival (Motown Medley) (Part 1),SHALAMAR,1977-03-05,109,25,18
Spring Rain,SILVETTI,1977-01-22,96,39,15
Whodunit,TAVARES,1977-03-26,71,22,15
Lucille,KENNY ROGERS,1977-03-19,104,5,20
You're Throwing A Good Love Away,THE SPINNERS,1977-03-19,84,43,7
There Will Come A Day (I'm Gonna Happen To You),SMOKEY ROBINSON,1977-02-19,95,42,11
Feels Like The First Time,FOREIGNER,1977-03-26,89,4,22
My Sweet Lady,JOHN DENVER,1977-03-12,75,32,11
Ain't Gonna Bump No More (With No Big Fat Man),JOE TEX,1977-04-01,80,12,18
Cherry Baby,STARZ,1977-03-19,90,33,10
Tie Your Mother Down,QUEEN,1977-03-19,80,49,6
Got To Give It Up (Part 1),MARVIN GAYE,1977-04-16,50,1,18
Old Fashioned Boy (You're The One),STALLION,1977-03-12,96,37,9
Do What You Wanna Do,T-CONNECTION,1977-03-12,87,46,17
Disco Inferno,THE TRAMMPS,1977-03-05,90,53,9
Cinderella,FIREFALL,1977-03-26,90,34,10
Sailing Ships,MESA,1977-02-26,95,55,9
Torn Between Two Lovers,MARY MacGREGOR,1976-11-20,87,1,22
Do Ya,THE ELECTRIC LIGHT ORCHESTRA,1977-02-05,84,24,12
Sleepwalker,THE KINKS,1977-04-01,86,48,7
Sing,TONY ORLANDO AND DAWN,1977-04-01,89,58,4
I Think We're Alone Now,THE RUBINOOS,1977-03-05,95,45,12
Margaritaville,JIMMY BUFFETT,1977-04-01,84,8,22
(Theme From) Charlie's Angels,HENRY MANCINI AND HIS ORCHESTRA,1977-03-19,95,45,9
Show You The Way To Go,THE JACKSONS,1977-04-09,90,28,10
Boogie Child,THE BEE GEES,1977-01-15,84,12,15
Dancin',THE CROWN HEIGHTS AFFAIR,1977-02-19,91,42,13
Gloria,ENCHANTMENT,1977-01-29,91,25,13
You Take My Heart Away,JAMES DARREN,1977-03-19,96,52,9
Love's Grown Deep,KENNY NOLAN,1977-04-01,90,20,18
I Wanna Do It To You,JERRY BUTLER,1977-03-12,95,51,11
Back In The Saddle,AEROSMITH,1977-04-09,84,38,8
Slow Down,JOHN MILES,1977-03-26,96,34,14
Slow Dancin' Don't Turn Me On,THE ADDRISI BROTHERS,1977-03-26,109,20,17
You Are On My Mind,CHICAGO,1977-04-09,83,49,7
The Whistler,JETHRO TULL,1977-04-09,85,59,6
Sub-Rosa Subway / Calling Occupants,KLAATU,1977-04-01,85,62,6
Sound And Vision,DAVID BOWIE,1977-04-09,86,69,6
Dreams,FLEETWOOD MAC,1977-04-16,77,1,19
Undercover Angel,ALAN O'DAY,1977-04-01,98,1,25
Hold Back The Night / (Let Me Get) Sweet On You,GRAHAM PARKER AND THE RUMOUR,1977-04-01,107,58,9
Brooklyn,CODY JAMESON,1977-04-09,87,74,4
Night Moves,BOB SEGER,1976-12-11,85,4,21
Hooked On You,BREAD,1977-04-16,82,60,7
"Roots Medley (Motherland / Theme From ""Roots"")",QUINCY JONES,1977-03-05,87,57,7
