Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Whatever You Like,T.I.,2008-08-23,99,1,31
Disturbia,RIHANNA,2008-07-05,18,1,37
So What,PINK,2008-09-06,9,1,31
Forever,CHRIS BROWN,2008-05-10,9,2,33
Paper Planes,M.I.A.,2008-08-02,55,4,20
Dangerous,KARDINAL OFFISHALL featuring AKON,2008-05-24,91,5,27
Viva La Vida,COLDPLAY,2008-05-24,15,1,51
Closer,NE-YO,2008-05-03,95,7,39
I'm Yours,JASON MRAZ,2008-05-03,93,6,76
I Kissed A Girl,KATY PERRY,2008-05-24,76,1,23
When I Grow Up,THE PUSSYCAT DOLLS,2008-06-14,76,9,20
Put On,YOUNG JEEZY featuring KANYE WEST,2008-06-21,36,12,20
Can't Believe It,T-PAIN featuring LIL WAYNE,2008-08-16,29,7,24
Take A Bow,RIHANNA,2008-04-26,97,1,27
Leavin',JESSE McCARTNEY,2008-05-10,14,10,24
Got Money,LIL WAYNE featuring T-PAIN,2008-06-14,13,10,27
One Step At A Time,JORDIN SPARKS,2008-07-12,79,17,21
Get Like Me,DAVID BANNER featuring CHRIS BROWN,2008-05-24,97,16,21
A Milli,LIL' WAYNE,2008-05-10,60,6,23
Hot'n'Cold,KATY PERRY,2008-08-23,88,3,38
In The Ayer,FLO RIDA featuring WILL.I.AM.,2008-07-05,38,9,21
Better In Time,LEONA LEWIS,2008-08-02,75,11,30
All Summer Long,KID ROCK,2008-07-19,80,23,20
Fall For You,SECONDHAND SERENADE,2008-06-28,85,21,30
Bleeding Love,LEONA LEWIS,2008-03-01,85,1,39
My Life,THE GAME featuring LIL WAYNE,2008-08-23,21,21,20
Shake It,METRO STATION,2008-04-19,88,10,30
Lolli Lolli (Pop That Body),"THREE 6 MAFIA featuring PROJECT PAT, YOUNG D &amp; SUPERPOWER",2008-05-31,79,18,20
Burnin' Up,JONAS BROTHERS,2008-07-12,5,5,16
Pocketful Of Sunshine,NATASHA BEDINGFIELD,2008-03-15,94,5,33
Crush,DAVID ARCHULETA,2008-08-30,2,2,23
Miss Independent,NE-YO,2008-09-06,98,7,28
All Summer Long,HIT MASTERS,2008-08-30,65,19,5
The Business,YUNG BERG featuring CASHA,2008-07-26,88,33,14
Lollipop,LIL WAYNE featuring STATIC MAJOR,2008-03-29,85,1,28
The Time Of My Life,DAVID COOK,2008-06-07,3,3,20
Love Remains The Same,GAVIN ROSSDALE,2008-06-21,76,27,31
I Luv Your Girl,THE-DREAM,2008-05-10,97,20,20
Do You Believe Me Now,JIMMY WAYNE,2008-08-02,96,36,20
Don't Think I Don't Think About It,DARIUS RUCKER,2008-07-26,91,35,20
Need U Bad,JAZMINE SULLIVAN,2008-08-02,73,37,20
The Day That Never Comes,METALLICA,2008-09-06,31,31,3
It's Not My Time,3 DOORS DOWN,2008-03-08,94,17,29
Waitin' On A Woman,BRAD PAISLEY,2008-07-26,99,44,20
You Look Good In My Shirt,KEITH URBAN,2008-07-05,93,44,17
Everybody Wants To Go To Heaven,KENNY CHESNEY,2008-08-30,41,41,19
Here I Am,RICK ROSS featuring NELLY &amp; AVERY STORM,2008-07-12,99,41,14
Just A Dream,CARRIE UNDERWOOD,2008-08-23,98,29,20
I Still Miss You,KEITH ANDERSON,2008-06-28,98,48,19
No Air,JORDIN SPARKS duet with CHRIS BROWN,2008-01-19,95,3,35
Should've Said No,TAYLOR SWIFT,2008-06-07,84,33,20
American Boy,STUDIO ALL-STARS,2008-09-06,85,52,3
Mrs. Officer,LIL WAYNE featuring BOBBY VALENTINO,2008-09-06,86,16,22
She Never Cried In Front Of Me,TOBY KEITH,2008-07-26,72,42,20
Baby,LL COOL J featuring THE-DREAM,2008-08-09,97,52,11
Troubadour,GEORGE STRAIT,2008-07-26,97,54,15
American Boy,ESTELLE featuring KANYE WEST,2008-05-03,98,9,30
All I Want To Do,SUGARLAND,2008-07-05,91,18,16
What Them Girls Like,LUDACRIS co-starring CHRIS BROWN &amp; SEAN GARRETT,2008-09-13,59,33,14
Spotlight,JENNIFER HUDSON,2008-08-09,96,24,21
Heaven Sent,KEYSHIA COLE,2008-05-17,83,28,20
Swing Ya Rag,T.I. featuring SWIZZ BEATZ,2008-09-13,62,62,2
Johnny & June,HEIDI NEWFIELD,2008-07-26,94,58,15
Body On Me,NELLY featuring ASHANTI &amp; AKON,2008-08-09,87,42,14
Swing,SAVAGE featuring SOULJA BOY TELL'EM,2008-08-16,91,45,20
Out Here Grinding,"DJ KHALED feat AKON, RICK ROSS, YOUNG JEEZY, LIL' BOOSIE, TR",2008-07-19,38,38,15
My Apocalypse,METALLICA,2008-09-13,67,67,1
Holler Back,THE LOST TRAILERS,2008-07-19,98,66,13
Shattered (Turn The Car Around),O.A.R.,2008-08-23,92,36,24
Addicted,SAVING ABEL,2008-06-28,96,20,34
That's What You Get,PARAMORE,2008-06-21,99,66,17
Get Back,DEMI LOVATO,2008-08-30,43,43,6
Magic,ROBIN THICKE,2008-07-19,91,59,16
Bartender Song (aka Sittin' At A Bar),REHAB,2008-07-12,94,64,20
Check Yes Juliet (Run Baby Run),WE THE KINGS,2008-08-16,95,70,9
Corona And Lime,SHWAYZE,2008-08-09,26,23,8
Good Time,ALAN JACKSON,2008-05-24,99,40,20
Just Stand Up!,ARTISTS STAND UP TO CANCER,2008-09-13,78,11,4
Just Dance,LADY GAGA featuring COLBY O'DONIS,2008-09-06,74,1,47
Please Excuse My Hands,PLIES featuring JAMIE FOXX,2008-08-09,95,66,12
7 Things,MILEY CYRUS,2008-06-21,84,9,15
Thunder,BOYS LIKE GIRLS,2008-07-12,88,76,13
Energy,KERI HILSON,2008-08-23,90,78,9
Cry For You,SEPTEMBER,2008-08-30,94,74,10
Let It Rock,KEVIN RUDOLF featuring LIL WAYNE,2008-09-13,85,5,35
What About Now,DAUGHTRY,2008-09-06,94,48,18
Shut Up And Let Me Go,THE TING TINGS,2008-09-06,72,63,6
If I Never See Your Face Again,MAROON 5 featuring RIHANNA,2008-05-24,57,51,20
Come On Get Higher,MATT NATHANSON,2008-09-13,89,59,20
Take You Down,CHRIS BROWN,2008-05-03,99,43,20
I'll Be Lovin' U Long Time,MARIAH CAREY,2008-07-26,100,58,8
So Fly,SLIM featuring YUNG JOC,2008-09-13,92,49,15
Cookie Jar,GYM CLASS HEROES featuring THE-DREAM,2008-09-13,93,59,5
Gunpowder & Lead,MIRANDA LAMBERT,2008-05-31,89,52,16
Mr. Carter,LIL WAYNE featuring JAY-Z,2008-06-21,92,62,17
Believe,STAIND,2008-09-06,83,83,2
Mercy,DUFFY,2008-05-10,87,27,20
Never Would Have Made It,MARVIN SAPP,2008-06-28,95,82,13
Free Fallin',JOHN MAYER,2008-08-16,92,91,7
Change,TAYLOR SWIFT,2008-08-30,10,10,3
