Title,Artist,Entry_Date,Entry_Position,Peak_Position,Total_Weeks
Imma Be,THE BLACK EYED PEAS,2010-01-02,93,1,25
Bedrock,YOUNG MONEY featuring LLOYD,2009-12-12,36,2,25
Need You Now,LADY ANTEBELLUM,2009-08-29,85,2,60
TiK ToK,KE$HA,2009-10-24,79,1,38
Bad Romance,LADY GAGA,2009-11-14,9,2,34
"Hey, Soul Sister",TRAIN,2009-10-17,98,3,54
How Low,LUDACRIS,2009-12-26,13,6,21
Rude Boy,RIHANNA,2010-02-27,64,1,22
Say Aah,TREY SONGZ,2009-11-28,81,9,29
In My Head,JASON DERULO,2009-12-26,63,5,34
Blah Blah Blah,KE$HA featuring 3OH!3,2010-01-23,7,7,20
Telephone,LADY GAGA featuring BEYONCE,2009-12-12,30,3,33
Baby,JUSTIN BIEBER featuring LUDACRIS,2010-02-06,5,5,20
Sexy Bitch,DAVID GUETTA featuring AKON,2009-09-05,92,5,38
Carry Out,TIMBALAND featuring JUSTIN TIMBERLAKE,2009-12-19,75,11,26
Nothin' On You,B.O.B featuring BRUNO MARS,2010-02-13,89,1,28
According To You,ORIANTHI,2009-12-19,67,17,21
Live Like We're Dying,KRIS ALLEN,2009-11-21,92,18,28
Breakeven,THE SCRIPT,2009-12-19,96,12,43
Replay,IYAZ,2009-09-05,96,2,34
I Gotta Feeling,THE BLACK EYED PEAS,2009-06-27,2,1,56
Tie Me Down,NEW BOYZ featuring RAY J,2009-10-31,97,22,26
Empire State Of Mind,JAY-Z &amp; ALICIA KEYS,2009-09-26,50,1,30
Whataya Want From Me,ADAM LAMBERT,2010-01-02,72,10,30
All The Right Moves,ONEREPUBLIC,2009-10-24,58,18,34
Say Something,TIMBALAND featuring DRAKE,2010-01-23,94,23,20
Do You Remember,JAY SEAN featuring SEAN PAUL &amp; LIL JON,2009-11-21,27,10,20
Haven't Met You Yet,MICHAEL BUBLE,2009-10-24,90,24,43
Two Is Better Than One,BOYS LIKE GIRLS featuring TAYLOR SWIFT,2009-11-14,79,18,20
Down,JAY SEAN featuring LIL WAYNE,2009-07-18,72,1,40
Today Was A Fairytale,TAYLOR SWIFT,2010-02-06,2,2,18
Fireflies,OWL CITY,2009-09-05,97,1,31
You Belong With Me,TAYLOR SWIFT,2009-05-16,87,2,49
Hard,RIHANNA featuring JEEZY,2009-12-05,80,8,20
Whatcha Say,JASON DeRULO,2009-08-29,54,1,32
We Are The World 25: For Haiti,ARTISTS FOR HAITI,2010-02-27,2,2,5
On To The Next One,JAY-Z + SWIZZ BEATZ,2010-01-30,78,37,14
Why Don't We Just Dance,JOSH TURNER,2009-11-28,99,35,20
Heartbreak Warfare,JOHN MAYER,2010-01-02,85,34,19
Hey Daddy (Daddy's Home),USHER featuring PLIES,2010-02-13,80,24,19
Life After You,DAUGHTRY,2009-12-19,66,36,20
Already Gone,KELLY CLARKSON,2009-08-22,89,13,30
Naturally,SELENA GOMEZ &amp; THE SCENE,2010-01-09,39,29,21
Use Somebody,KINGS OF LEON,2009-02-21,100,4,56
Forever,"DRAKE featuring KANYE WEST, LIL WAYNE &amp; EMINEM",2009-10-03,8,8,24
My Chick Bad,LUDACRIS featuring NICKI MINAJ,2010-03-13,46,11,20
Try Sleeping With A Broken Heart,ALICIA KEYS,2009-12-05,58,27,20
Meet Me Halfway,THE BLACK EYED PEAS,2009-10-03,75,7,24
Paparazzi,LADY GAGA,2009-09-12,74,6,27
Hillbilly Bone,BLAKE SHELTON featuring TRACE ADKINS,2010-01-09,65,40,20
It Kills Me,MELANIE FIONA,2009-12-05,88,43,20
Temporary Home,CARRIE UNDERWOOD,2010-01-16,97,41,19
Break Your Heart,TAIO CRUZ featuring LUDACRIS,2010-03-13,53,1,29
Sex Therapy,ROBIN THICKE,2010-01-02,79,54,19
Halfway Gone,LIFEHOUSE,2009-12-26,99,50,20
Highway 20 Ride,ZAC BROWN BAND,2010-01-30,98,40,20
American Honey,LADY ANTEBELLUM,2010-02-20,84,25,17
The Truth,JASON ALDEAN,2009-11-21,91,40,20
I Am,MARY J. BLIGE,2009-12-26,67,55,20
That's How Country Boys Roll,BILLY CURRINGTON,2010-01-16,96,57,16
All The Way Turnt Up,ROSCOE DASH featuring SOULJA BOY TELL'EM,2010-02-13,100,46,12
A Little More Country Than That,EASTON CORBIN,2010-01-23,100,42,20
Let It Be,KRIS ALLEN,2010-03-13,63,63,2
Unstoppable,RASCAL FLATTS,2010-02-27,92,52,17
History In The Making,DARIUS RUCKER,2009-11-21,90,61,19
Lemonade,GUCCI MANE,2010-02-20,93,53,12
I Made It (Cash Money Heroes),"KEVIN RUDOLF featuring BIRDMAN , JAY SEAN &amp; LIL WAYNE",2010-02-20,59,21,20
If You Only Knew,SHINEDOWN,2009-11-14,92,42,20
'Til Summer Comes Around,KEITH URBAN,2010-01-30,92,58,16
Soldier Of Love,SADE,2010-01-30,58,52,11
Steady Mobbin',YOUNG MONEY featuring GUCCI MANE,2010-02-13,95,54,17
Solo,IYAZ,2010-02-27,43,32,17
Everything To Me,MONICA,2010-02-27,82,44,18
American Saturday Night,BRAD PAISLEY,2010-01-16,89,67,12
I Wanna Rock,SNOOP DOGG,2009-12-26,80,41,14
Someday,ROB THOMAS,2009-11-21,93,59,22
Cryin' For Me (Wayman's Song),TOBY KEITH,2010-01-16,91,73,9
Young Forever,JAY-Z &amp; MR. HUDSON,2010-03-06,97,10,20
When I Look At You,MILEY CYRUS,2010-03-06,96,16,12
All I Do Is Win,"DJ KHALED featuring T-PAIN, LUDACRIS, SNOOP DOGG &amp; RICK ROSS",2010-03-06,64,24,24
I Invented Sex,TREY SONGZ featuring DRAKE,2009-11-07,90,42,20
White Liar,MIRANDA LAMBERT,2009-10-31,98,38,20
Knockout,LIL WAYNE featuring NICKI MINAJ,2010-02-20,44,44,5
O Let's Do It,WAKA FLOCKA FLAME,2010-02-27,95,62,11
Pants On The Ground,GENERAL LARRY PRATT,2010-02-27,46,46,3
Drop The World,LIL WAYNE featuring EMINEM,2010-01-16,18,18,20
Shut It Down,PITBULL featuring AKON,2009-12-19,85,42,14
Neighbors Know My Name,TREY SONGZ,2010-03-13,88,43,20
1901,PHOENIX,2010-03-13,89,89,1
One Day,MATISYAHU,2010-03-13,90,85,6
Gangsta Luv,SNOOP DOGG featuring THE-DREAM,2009-11-07,57,35,19
Just Breath,PEARL JAM,2010-01-30,99,78,14
"Women Lie, Men Lie",YO GOTTI featuring LIL WAYNE,2010-03-13,93,81,7
Fearless,TAYLOR SWIFT,2010-03-13,94,76,8
Shots,LMFAO featuring LIL JON,2010-01-09,96,68,16
Rain,CREED,2010-03-13,96,96,1
Didn't You Know How Much I Loved You,KELLIE PICKLER,2010-03-13,97,97,1
Gimmie That Girl,JOE NICHOLS,2010-03-13,98,34,20
Vanilla Twilight,OWL CITY,2010-03-13,99,99,1
Backwoods,JUSTIN MOORE,2010-03-13,100,69,13
